"KEY","WELL","ITER","CLASS","p_trend","AIC","BIC","LAG"
"199-K-187__ITER1","199-K-187","1","Trend_Summary","0.983319812739358","EVENT","EVENT","0"
"199-K-188__ITER1","199-K-188","1","Trend_Summary","0.00186598884939193","EVENT","EVENT","0"
"199-K-188__ITER2","199-K-188","2","Trend_Summary","0.025559543419102","EVENT","EVENT","0"
"199-K-189__ITER1","199-K-189","1","Trend_Summary","0.0256058452621848","EVENT","EVENT","0"
"199-K-189__ITER2","199-K-189","2","Trend_Summary","7.65326343410422e-08","EVENT","EVENT","0"
"199-K-19__ITER1","199-K-19","1","Trend_Summary",NA,NA,NA,NA
"199-K-19__ITER2","199-K-19","2","Trend_Summary","3.32314790019161e-07","INTERP + EVENT","INTERP + EVENT","20"
"199-K-190__ITER1","199-K-190","1","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","7"
"199-K-191__ITER1","199-K-191","1","Trend_Summary","4.73714438862238e-05","EVENT","EVENT","0"
"199-K-192__ITER1","199-K-192","1","Trend_Summary","0.0453802636551308","EVENT","EVENT","0"
"199-K-193__ITER1","199-K-193","1","Trend_Summary","0.0758561149178","EVENT","EVENT","0"
"199-K-193__ITER2","199-K-193","2","Trend_Summary","2.22044604925031e-16","EVENT","EVENT","0"
"199-K-194__ITER1","199-K-194","1","Trend_Summary","2.82101619863973e-06","EVENT","EVENT","0"
"199-K-196__ITER1","199-K-196","1","Trend_Summary","0.000184838312161428","INTERP + EVENT","INTERP + EVENT","0"
"199-K-196__ITER2","199-K-196","2","Trend_Summary",NA,NA,NA,"0"
"199-K-196__ITER3","199-K-196","3","Trend_Summary","0.000412527310225896","INTERP + EVENT","INTERP + EVENT","0"
"199-K-197__ITER1","199-K-197","1","Trend_Summary","9.18695363005817e-07","INTERP + EVENT","INTERP + EVENT","10"
"199-K-198__ITER1","199-K-198","1","Trend_Summary","5.26892427799019e-07","INTERP + EVENT","INTERP + EVENT","2"
"199-K-199__ITER1","199-K-199","1","Trend_Summary","2.35976738149901e-09","INTERP + EVENT","INTERP + EVENT","72"
"199-K-20__ITER1","199-K-20","1","Trend_Summary","0.282600965738949","INTERP + EVENT","INTERP + EVENT","8"
"199-K-20__ITER2","199-K-20","2","Trend_Summary",NA,NA,NA,NA
"199-K-200__ITER1","199-K-200","1","Trend_Summary","2.0556737423405e-09","INTERP + EVENT","INTERP + EVENT","42"
"199-K-201__ITER1","199-K-201","1","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","10"
"199-K-202__ITER1","199-K-202","1","Trend_Summary","0.00144541200683856","INTERP + EVENT","INTERP + EVENT","21"
"199-K-203__ITER1","199-K-203","1","Trend_Summary","0.686886315867959","INTERP + EVENT","INTERP + EVENT","44"
"199-K-204__ITER1","199-K-204","1","Trend_Summary",NA,NA,NA,NA
"199-K-204__ITER2","199-K-204","2","Trend_Summary","0.250094095279674","INTERP + EVENT","INTERP + EVENT","12"
"199-K-204__ITER3","199-K-204","3","Trend_Summary","0.492880005693791","INTERP + EVENT","INTERP + EVENT","12"
"199-K-205__ITER1","199-K-205","1","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","24"
"199-K-205__ITER2","199-K-205","2","Trend_Summary","1.00594794716358e-08","INTERP + EVENT","INTERP + EVENT","24"
"199-K-205__ITER3","199-K-205","3","Trend_Summary","2.2381096975721e-11","INTERP + EVENT","INTERP + EVENT","24"
"199-K-205__ITER4","199-K-205","4","Trend_Summary","3.00870439673417e-14","INTERP + EVENT","INTERP + EVENT","24"
"199-K-206__ITER1","199-K-206","1","Trend_Summary",NA,NA,NA,NA
"199-K-206__ITER2","199-K-206","2","Trend_Summary",NA,NA,NA,NA
"199-K-206__ITER3","199-K-206","3","Trend_Summary","0.00904999374055637","INTERP + EVENT","INTERP + EVENT","25"
"199-K-207__ITER1","199-K-207","1","Trend_Summary","2.87209085403362e-08","INTERP + EVENT","INTERP + EVENT","32"
"199-K-208__ITER1","199-K-208","1","Trend_Summary","2.47840103995145e-09","INTERP + EVENT","INTERP + EVENT","7"
"199-K-209__ITER1","199-K-209","1","Trend_Summary","0.624022463424119","INTERP + EVENT","INTERP + EVENT","78"
"199-K-21__ITER1","199-K-21","1","Trend_Summary",NA,NA,NA,NA
"199-K-21__ITER2","199-K-21","2","Trend_Summary","0.000283757290857833","INTERP + EVENT","INTERP + EVENT","6"
"199-K-210__ITER1","199-K-210","1","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","85"
"199-K-212__ITER1","199-K-212","1","Trend_Summary","4.05029165762016e-09","INTERP + EVENT","INTERP + EVENT","66"
"199-K-212__ITER2","199-K-212","2","Trend_Summary","0.0867917979482875","INTERP + EVENT","INTERP + EVENT","24"
"199-K-22__ITER1","199-K-22","1","Trend_Summary",NA,NA,NA,NA
"199-K-22__ITER2","199-K-22","2","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","9"
"199-K-220__ITER1","199-K-220","1","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","89"
"199-K-221__ITER1","199-K-221","1","Trend_Summary","0.936771879083307","INTERP + EVENT","INTERP + EVENT","46"
"199-K-222__ITER1","199-K-222","1","Trend_Summary","0.600917055077923","INTERP + EVENT","INTERP + EVENT","49"
"199-K-223__ITER1","199-K-223","1","Trend_Summary",NA,NA,NA,NA
"199-K-223__ITER2","199-K-223","2","Trend_Summary","0.533496947794968","INTERP + EVENT","INTERP + EVENT","20"
"199-K-223__ITER3","199-K-223","3","Trend_Summary","0.0685357685844874","INTERP + EVENT","INTERP + EVENT","20"
"199-K-224__ITER1","199-K-224","1","Trend_Summary",NA,NA,NA,NA
"199-K-224__ITER2","199-K-224","2","Trend_Summary","0.0221373321826449","INTERP + EVENT","INTERP + EVENT","13"
"199-K-224__ITER3","199-K-224","3","Trend_Summary","0.0403519784277953","INTERP + EVENT","INTERP + EVENT","13"
"199-K-225__ITER1","199-K-225","1","Trend_Summary","0.00272497968511465","INTERP + EVENT","INTERP + EVENT","47"
"199-K-226__ITER1","199-K-226","1","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","71"
"199-K-227__ITER1","199-K-227","1","Trend_Summary","0.000554594117123886","INTERP + EVENT","INTERP + EVENT","28"
"199-K-228__ITER1","199-K-228","1","Trend_Summary","0.0912546342439831","INTERP + EVENT","INTERP + EVENT","46"
"199-K-229__ITER1","199-K-229","1","Trend_Summary",NA,NA,NA,NA
"199-K-229__ITER2","199-K-229","2","Trend_Summary",NA,NA,NA,NA
"199-K-229__ITER3","199-K-229","3","Trend_Summary",NA,NA,NA,NA
"199-K-230__ITER1","199-K-230","1","Trend_Summary",NA,NA,NA,NA
"199-K-230__ITER2","199-K-230","2","Trend_Summary",NA,NA,NA,NA
"199-K-230__ITER3","199-K-230","3","Trend_Summary","0.742405146379176","INTERP + EVENT","INTERP + EVENT","17"
"199-K-231__ITER1","199-K-231","1","Trend_Summary","0.00187282320354554","INTERP + EVENT","INTERP + EVENT","34"
"199-K-232__ITER1","199-K-232","1","Trend_Summary","0.0183442222894612","INTERP + EVENT","INTERP + EVENT","12"
"199-K-233__ITER1","199-K-233","1","Trend_Summary","0.173504054142034","INTERP + EVENT","INTERP + EVENT","79"
"199-K-234__ITER1","199-K-234","1","Trend_Summary","9.67121538575366e-06","INTERP + EVENT","INTERP + EVENT","31"
"199-K-235__ITER1","199-K-235","1","Trend_Summary",NA,NA,NA,NA
"199-K-235__ITER2","199-K-235","2","Trend_Summary",NA,NA,NA,NA
"199-K-235__ITER3","199-K-235","3","Trend_Summary","0.000406038853077439","INTERP + EVENT","INTERP + EVENT","29"
"199-K-236__ITER1","199-K-236","1","Trend_Summary",NA,NA,NA,NA
"199-K-236__ITER2","199-K-236","2","Trend_Summary",NA,NA,NA,NA
"199-K-236__ITER3","199-K-236","3","Trend_Summary","1.99840144432528e-15","INTERP + EVENT","INTERP + EVENT","24"
"199-K-238__ITER1","199-K-238","1","Trend_Summary","3.47472329442766e-06","INTERP + EVENT","INTERP + EVENT","23"
"199-K-239__ITER1","199-K-239","1","Trend_Summary","0.000304012174552226","INTERP + EVENT","INTERP + EVENT","15"
"199-K-240__ITER1","199-K-240","1","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","89"
"199-K-242__ITER1","199-K-242","1","Trend_Summary","0.112291815313608","INTERP + EVENT","INTERP + EVENT","10"
"199-K-31__ITER1","199-K-31","1","Trend_Summary","0.093560406800767","INTERP + EVENT","INTERP + EVENT","0"
"199-K-31__ITER2","199-K-31","2","Trend_Summary",NA,NA,NA,"0"
"199-K-31__ITER3","199-K-31","3","Trend_Summary","0.0204578061080934","INTERP + EVENT","INTERP + EVENT","0"
"199-K-32A__ITER1","199-K-32A","1","Trend_Summary",NA,NA,NA,NA
"199-K-32A__ITER2","199-K-32A","2","Trend_Summary","5.58050429200208e-08","INTERP + EVENT","INTERP + EVENT","15"
"199-K-32B__ITER1","199-K-32B","1","Trend_Summary",NA,NA,NA,NA
"199-K-32B__ITER2","199-K-32B","2","Trend_Summary","0.00189955052370383","EVENT","EVENT","0"
"199-K-34__ITER1","199-K-34","1","Trend_Summary",NA,NA,NA,NA
"199-K-34__ITER2","199-K-34","2","Trend_Summary","0.000637371717022273","INTERP + EVENT","INTERP + EVENT","10"
"199-K-34__ITER3","199-K-34","3","Trend_Summary","0.0535186131991069","INTERP + EVENT","INTERP + EVENT","10"
"199-K-34__ITER4","199-K-34","4","Trend_Summary","0.695939429711906","INTERP + EVENT","INTERP + EVENT","10"
"199-K-36__ITER1","199-K-36","1","Trend_Summary","0.533418373585961","INTERP + EVENT","INTERP + EVENT","34"
"199-K-36__ITER2","199-K-36","2","Trend_Summary",NA,NA,NA,"34"
"199-K-36__ITER3","199-K-36","3","Trend_Summary",NA,NA,NA,NA
"199-K-36__ITER4","199-K-36","4","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","34"
"199-K-37__ITER1","199-K-37","1","Trend_Summary",NA,NA,NA,NA
"199-K-37__ITER2","199-K-37","2","Trend_Summary","5.2953109119791e-08","INTERP + EVENT","INTERP + EVENT","16"
"36-M__ITER1","36-M","1","Trend_Summary",NA,NA,NA,NA
"36-M__ITER2","36-M","2","Trend_Summary","0.018791124974354","INTERP + EVENT","INTERP + EVENT","2"
"38-M__ITER1","38-M","1","Trend_Summary",NA,NA,NA,NA
"38-M__ITER2","38-M","2","Trend_Summary","0.0518633110058843","INTERP + EVENT","INTERP + EVENT","73"
"43-M__ITER1","43-M","1","Trend_Summary",NA,NA,NA,NA
"43-M__ITER2","43-M","2","Trend_Summary","0.000229490314821779","INTERP + EVENT","INTERP + EVENT","9"
"45-M__ITER1","45-M","1","Trend_Summary",NA,NA,NA,NA
"45-M__ITER2","45-M","2","Trend_Summary",NA,NA,NA,NA
"47-D__ITER1","47-D","1","Trend_Summary",NA,NA,NA,NA
"47-D__ITER2","47-D","2","Trend_Summary","0.000650108443530861","INTERP + EVENT","INTERP + EVENT","86"
"47-M__ITER1","47-M","1","Trend_Summary",NA,NA,NA,NA
"47-M__ITER2","47-M","2","Trend_Summary","0.00894015547464255","INTERP + EVENT","INTERP + EVENT","1"
"48-M__ITER1","48-M","1","Trend_Summary",NA,NA,NA,NA
"48-M__ITER2","48-M","2","Trend_Summary","0.0281695045271242","INTERP + EVENT","INTERP + EVENT","43"
"50-M__ITER1","50-M","1","Trend_Summary",NA,NA,NA,NA
"50-M__ITER2","50-M","2","Trend_Summary","0.104730564495861","INTERP + EVENT","INTERP + EVENT","33"
"52-D__ITER1","52-D","1","Trend_Summary",NA,NA,NA,NA
"52-D__ITER2","52-D","2","Trend_Summary",NA,NA,NA,NA
"54-M__ITER1","54-M","1","Trend_Summary",NA,NA,NA,NA
"54-M__ITER2","54-M","2","Trend_Summary",NA,NA,NA,NA
"699-100-43B__ITER1","699-100-43B","1","Trend_Summary","0.0161205696309424","INTERP + EVENT","INTERP + EVENT","0"
"699-100-43B__ITER2","699-100-43B","2","Trend_Summary",NA,NA,NA,"0"
"699-101-48B__ITER1","699-101-48B","1","Trend_Summary",NA,NA,NA,"0"
"699-73-61__ITER1","699-73-61","1","Trend_Summary",NA,NA,NA,NA
"699-88-41__ITER1","699-88-41","1","Trend_Summary",NA,NA,NA,"0"
"699-88-41__ITER2","699-88-41","2","Trend_Summary","0.0390274283163261","INTERP + EVENT","INTERP + EVENT","0"
"699-88-41A__ITER1","699-88-41A","1","Trend_Summary","7.14138415069954e-10","INTERP + EVENT","INTERP + EVENT","4"
"699-89-35__ITER1","699-89-35","1","Trend_Summary",NA,NA,NA,"0"
"699-89-35__ITER2","699-89-35","2","Trend_Summary","5.74038560874346e-06","INTERP + EVENT","INTERP + EVENT","0"
"699-90-37B__ITER1","699-90-37B","1","Trend_Summary","0.00139768719739997","INTERP + EVENT","INTERP + EVENT","37"
"699-93-37A__ITER1","699-93-37A","1","Trend_Summary","0.000180876230937321","INTERP + EVENT","INTERP + EVENT","22"
"699-94-41__ITER1","699-94-41","1","Trend_Summary","1.95189117443428e-05","INTERP + EVENT","INTERP + EVENT","90"
"699-94-41__ITER2","699-94-41","2","Trend_Summary","5.58540694558518e-05","INTERP + EVENT","INTERP + EVENT","90"
"699-94-43__ITER1","699-94-43","1","Trend_Summary","0.23933205357042","INTERP + EVENT","INTERP + EVENT","0"
"699-94-43__ITER2","699-94-43","2","Trend_Summary","8.56203996590921e-13","INTERP + EVENT","INTERP + EVENT","0"
"699-95-45__ITER1","699-95-45","1","Trend_Summary","4.10478878665188e-08","INTERP + EVENT","INTERP + EVENT","58"
"699-95-45__ITER2","699-95-45","2","Trend_Summary","9.19141707189652e-09","INTERP + EVENT","INTERP + EVENT","58"
"699-95-45__ITER3","699-95-45","3","Trend_Summary","0.142322744366339","INTERP + EVENT","INTERP + EVENT","58"
"699-95-45C__ITER1","699-95-45C","1","Trend_Summary",NA,NA,NA,NA
"699-95-46__ITER1","699-95-46","1","Trend_Summary",NA,NA,NA,NA
"699-95-48__ITER1","699-95-48","1","Trend_Summary","0.0482446910589476","INTERP + EVENT","INTERP + EVENT","77"
"699-95-48__ITER2","699-95-48","2","Trend_Summary","0","INTERP + EVENT","INTERP + EVENT","77"
"699-95-48B__ITER1","699-95-48B","1","Trend_Summary","1.17398663591617e-05","EVENT","EVENT","0"
"699-95-48C__ITER1","699-95-48C","1","Trend_Summary","0.00183507613068135","EVENT","EVENT","0"
"699-95-51__ITER1","699-95-51","1","Trend_Summary","0.00410864493474961","INTERP + EVENT","INTERP + EVENT","24"
"699-95-51__ITER2","699-95-51","2","Trend_Summary","3.63807928227544e-09","INTERP + EVENT","INTERP + EVENT","24"
"699-96-42B__ITER1","699-96-42B","1","Trend_Summary",NA,NA,NA,NA
"699-96-52B__ITER1","699-96-52B","1","Trend_Summary","0.0101409392230115","INTERP + EVENT","INTERP + EVENT","1"
"699-96-52B__ITER2","699-96-52B","2","Trend_Summary","5.99065241857488e-11","INTERP + EVENT","INTERP + EVENT","1"
"699-97-41__ITER1","699-97-41","1","Trend_Summary","2.49569894306134e-06","INTERP + EVENT","INTERP + EVENT","30"
"699-97-41__ITER2","699-97-41","2","Trend_Summary","0.0191882284179927","INTERP + EVENT","INTERP + EVENT","30"
"699-97-43B__ITER1","699-97-43B","1","Trend_Summary","8.00308357939983e-06","INTERP + EVENT","INTERP + EVENT","80"
"699-97-43B__ITER2","699-97-43B","2","Trend_Summary","3.18878005767242e-06","INTERP + EVENT","INTERP + EVENT","80"
"699-97-43C__ITER1","699-97-43C","1","Trend_Summary",NA,NA,NA,NA
"699-97-43C__ITER2","699-97-43C","2","Trend_Summary",NA,NA,NA,NA
"699-97-45__ITER1","699-97-45","1","Trend_Summary","0.00937277447605933","INTERP + EVENT","INTERP + EVENT","63"
"699-97-45__ITER2","699-97-45","2","Trend_Summary","5.20681593418892e-06","INTERP + EVENT","INTERP + EVENT","63"
"699-97-45B__ITER1","699-97-45B","1","Trend_Summary",NA,NA,NA,NA
"699-97-45B__ITER2","699-97-45B","2","Trend_Summary","0.000212956477703918","EVENT","EVENT","0"
"699-97-47B__ITER1","699-97-47B","1","Trend_Summary","4.27569424310548e-10","INTERP + EVENT","INTERP + EVENT","32"
"699-97-47D__ITER1","699-97-47D","1","Trend_Summary",NA,NA,NA,NA
"699-97-48B__ITER1","699-97-48B","1","Trend_Summary","0.0186570400821728","INTERP + EVENT","INTERP + EVENT","28"
"699-97-48B__ITER2","699-97-48B","2","Trend_Summary","6.48476706444079e-07","INTERP + EVENT","INTERP + EVENT","28"
"699-97-48C__ITER1","699-97-48C","1","Trend_Summary","0.0536949622461258","EVENT","EVENT","0"
"699-97-48C__ITER2","699-97-48C","2","Trend_Summary","1.03982867649677e-07","EVENT","EVENT","0"
"699-97-51A__ITER1","699-97-51A","1","Trend_Summary",NA,NA,NA,NA
"699-97-51A__ITER2","699-97-51A","2","Trend_Summary","0.000100977691816717","INTERP + EVENT","INTERP + EVENT","16"
"699-97-60__ITER1","699-97-60","1","Trend_Summary","0.0023687734779072","EVENT","EVENT","0"
"699-97-61__ITER1","699-97-61","1","Trend_Summary","0","EVENT","EVENT","0"
"699-98-43__ITER1","699-98-43","1","Trend_Summary","0.0332207641591631","INTERP + EVENT","INTERP + EVENT","27"
"699-98-43__ITER2","699-98-43","2","Trend_Summary","8.81068006330921e-08","INTERP + EVENT","INTERP + EVENT","27"
"699-98-46__ITER1","699-98-46","1","Trend_Summary","0.0254615064211331","INTERP + EVENT","INTERP + EVENT","28"
"699-98-46__ITER2","699-98-46","2","Trend_Summary","1.58468793642896e-11","INTERP + EVENT","INTERP + EVENT","28"
"699-98-49A__ITER1","699-98-49A","1","Trend_Summary",NA,NA,NA,NA
"699-98-49A__ITER2","699-98-49A","2","Trend_Summary",NA,NA,NA,NA
"699-98-50__ITER1","699-98-50","1","Trend_Summary","0.00399459452325779","EVENT","EVENT","0"
"699-98-51__ITER1","699-98-51","1","Trend_Summary","0.0505523413034963","INTERP + EVENT","INTERP + EVENT","6"
"699-98-51__ITER2","699-98-51","2","Trend_Summary","0.000264706277053328","INTERP + EVENT","INTERP + EVENT","6"
"699-99-41__ITER1","699-99-41","1","Trend_Summary","0.0026388659709079","INTERP + EVENT","INTERP + EVENT","0"
"699-99-41__ITER2","699-99-41","2","Trend_Summary","0.000439681553224047","INTERP + EVENT","INTERP + EVENT","0"
"699-99-42B__ITER1","699-99-42B","1","Trend_Summary","0.00187671076093776","INTERP + EVENT","INTERP + EVENT","1"
"699-99-42B__ITER2","699-99-42B","2","Trend_Summary",NA,NA,NA,NA
"699-99-44__ITER1","699-99-44","1","Trend_Summary","0.0127173657360888","INTERP + EVENT","INTERP + EVENT","9"
"699-99-44__ITER2","699-99-44","2","Trend_Summary","1.91304067292952e-05","INTERP + EVENT","INTERP + EVENT","9"
"AT-D-1-M__ITER1","AT-D-1-M","1","Trend_Summary",NA,NA,NA,NA
"AT-D-4-D__ITER1","AT-D-4-D","1","Trend_Summary",NA,NA,NA,NA
"AT-D-4-D__ITER2","AT-D-4-D","2","Trend_Summary",NA,NA,NA,NA
"AT-H-2-D__ITER1","AT-H-2-D","1","Trend_Summary",NA,NA,NA,NA
"AT-H-2-D__ITER2","AT-H-2-D","2","Trend_Summary","0.000354620091130076","INTERP + EVENT","INTERP + EVENT","48"
"AT-H-3-D__ITER1","AT-H-3-D","1","Trend_Summary",NA,NA,NA,NA
"AT-H-3-D__ITER2","AT-H-3-D","2","Trend_Summary","0.00632702702984356","INTERP + EVENT","INTERP + EVENT","73"
"AT-K-1-D__ITER1","AT-K-1-D","1","Trend_Summary","0.00136145170957402","INTERP + EVENT","INTERP + EVENT","60"
"AT-K-1-D__ITER2","AT-K-1-D","2","Trend_Summary",NA,NA,NA,NA
"AT-K-1-D__ITER3","AT-K-1-D","3","Trend_Summary","0.194881351430558","INTERP + EVENT","INTERP + EVENT","12"
"AT-K-2-D__ITER1","AT-K-2-D","1","Trend_Summary",NA,NA,NA,NA
"AT-K-3-D__ITER1","AT-K-3-D","1","Trend_Summary","0.000253717793678332","INTERP + EVENT","INTERP + EVENT","0"
"AT-K-3-M__ITER1","AT-K-3-M","1","Trend_Summary","3.37101557277286e-05","INTERP + EVENT","INTERP + EVENT","2"
"AT-K-4-M__ITER1","AT-K-4-M","1","Trend_Summary",NA,NA,NA,NA
"AT-K-5-D__ITER1","AT-K-5-D","1","Trend_Summary","0.00655807780306716","INTERP + EVENT","INTERP + EVENT","35"
"C5633__ITER1","C5633","1","Trend_Summary",NA,NA,NA,NA
"C5633__ITER2","C5633","2","Trend_Summary","4.28918213168927e-08","INTERP + EVENT","INTERP + EVENT","12"
"C5636__ITER1","C5636","1","Trend_Summary",NA,NA,NA,NA
"C5636__ITER2","C5636","2","Trend_Summary","0.303293878672257","INTERP + EVENT","INTERP + EVENT","1"
"C5638__ITER1","C5638","1","Trend_Summary",NA,NA,NA,NA
"C5638__ITER2","C5638","2","Trend_Summary","0.231691212694697","INTERP + EVENT","INTERP + EVENT","48"
"C5641__ITER1","C5641","1","Trend_Summary",NA,NA,NA,NA
"C5641__ITER2","C5641","2","Trend_Summary","0.0260581994704375","INTERP + EVENT","INTERP + EVENT","49"
"C5678__ITER1","C5678","1","Trend_Summary",NA,NA,NA,NA
"C5678__ITER2","C5678","2","Trend_Summary",NA,NA,NA,NA
"C5682__ITER1","C5682","1","Trend_Summary",NA,NA,NA,NA
"C5682__ITER2","C5682","2","Trend_Summary",NA,NA,NA,NA
"C6238__ITER1","C6238","1","Trend_Summary","0.123124928993421","INTERP + EVENT","INTERP + EVENT","4"
"C6238__ITER2","C6238","2","Trend_Summary",NA,NA,NA,NA
"C6238__ITER3","C6238","3","Trend_Summary","0.421487299344973","INTERP + EVENT","INTERP + EVENT","32"
"C6241__ITER1","C6241","1","Trend_Summary","0.277426588074711","INTERP + EVENT","INTERP + EVENT","61"
"C6241__ITER2","C6241","2","Trend_Summary",NA,NA,NA,NA
"C6241__ITER3","C6241","3","Trend_Summary","0.00717712553240979","INTERP + EVENT","INTERP + EVENT","14"
"C6244__ITER1","C6244","1","Trend_Summary",NA,NA,NA,NA
"C6246__ITER1","C6246","1","Trend_Summary","2.87424939038328e-06","INTERP + EVENT","INTERP + EVENT","1"
"C6250__ITER1","C6250","1","Trend_Summary","3.17345195677277e-08","INTERP + EVENT","INTERP + EVENT","58"
"C6253__ITER1","C6253","1","Trend_Summary","6.80914738948601e-06","INTERP + EVENT","INTERP + EVENT","22"
"C6254__ITER1","C6254","1","Trend_Summary",NA,NA,NA,NA
"C6256__ITER1","C6256","1","Trend_Summary","0.00144606217845367","INTERP + EVENT","INTERP + EVENT","65"
"C6258__ITER1","C6258","1","Trend_Summary",NA,NA,NA,NA
"C6260__ITER1","C6260","1","Trend_Summary",NA,NA,NA,NA
"C6272__ITER1","C6272","1","Trend_Summary",NA,NA,NA,NA
"C6272__ITER2","C6272","2","Trend_Summary",NA,NA,NA,NA
"C6293__ITER1","C6293","1","Trend_Summary",NA,NA,NA,NA
"C6293__ITER2","C6293","2","Trend_Summary",NA,NA,NA,NA
"C6301__ITER1","C6301","1","Trend_Summary",NA,NA,NA,NA
"C6301__ITER2","C6301","2","Trend_Summary",NA,NA,NA,NA
"C6334__ITER1","C6334","1","Trend_Summary",NA,NA,NA,NA
"C6334__ITER2","C6334","2","Trend_Summary","0.0186720493625253","INTERP + EVENT","INTERP + EVENT","8"
"C7642__ITER1","C7642","1","Trend_Summary",NA,NA,NA,NA
"C7642__ITER2","C7642","2","Trend_Summary",NA,NA,NA,NA
"C7642__ITER3","C7642","3","Trend_Summary",NA,NA,NA,NA
"C7647__ITER1","C7647","1","Trend_Summary",NA,NA,NA,NA
"C7647__ITER2","C7647","2","Trend_Summary","0.03806338649894","INTERP + EVENT","INTERP + EVENT","48"
"C7649__ITER1","C7649","1","Trend_Summary",NA,NA,NA,NA
"C7649__ITER2","C7649","2","Trend_Summary","0.163086076226869","INTERP + EVENT","INTERP + EVENT","9"
"C7650__ITER1","C7650","1","Trend_Summary",NA,NA,NA,NA
"C7650__ITER2","C7650","2","Trend_Summary","2.98058116854349e-07","INTERP + EVENT","INTERP + EVENT","0"
"D0218__ITER1","D0218","1","Trend_Summary","0.0138552434363832","INTERP + EVENT","INTERP + EVENT","8"
"D0219__ITER1","D0219","1","Trend_Summary","0.13640734243452","INTERP + EVENT","INTERP + EVENT","49"
"DD-10-3__ITER1","DD-10-3","1","Trend_Summary",NA,NA,NA,NA
"DD-12-2__ITER1","DD-12-2","1","Trend_Summary","0.131200975793385","INTERP + EVENT","INTERP + EVENT","14"
"DD-15-3__ITER1","DD-15-3","1","Trend_Summary",NA,NA,NA,NA
"DD-15-3__ITER2","DD-15-3","2","Trend_Summary","0.0636137864411702","INTERP + EVENT","INTERP + EVENT","4"
"DD-16-4__ITER1","DD-16-4","1","Trend_Summary",NA,NA,NA,NA
"DD-16-4__ITER2","DD-16-4","2","Trend_Summary","1.25605844170096e-06","INTERP + EVENT","INTERP + EVENT","16"
"DD-17-2__ITER1","DD-17-2","1","Trend_Summary",NA,NA,NA,NA
"DD-17-2__ITER2","DD-17-2","2","Trend_Summary","0.000206359478656104","INTERP + EVENT","INTERP + EVENT","60"
"DD-41-3__ITER1","DD-41-3","1","Trend_Summary","0.000224875343255437","INTERP + EVENT","INTERP + EVENT","19"
"DD-41-3__ITER2","DD-41-3","2","Trend_Summary",NA,NA,NA,NA
"DD-44-4__ITER1","DD-44-4","1","Trend_Summary","8.19728100133199e-05","INTERP + EVENT","INTERP + EVENT","27"
"DD-44-4__ITER2","DD-44-4","2","Trend_Summary",NA,NA,NA,NA
"DD-49-3__ITER1","DD-49-3","1","Trend_Summary",NA,NA,NA,NA
"DD-49-3__ITER2","DD-49-3","2","Trend_Summary","0.00163834839911237","INTERP + EVENT","INTERP + EVENT","50"
"DD-50-3__ITER1","DD-50-3","1","Trend_Summary",NA,NA,NA,NA
"DD-50-3__ITER2","DD-50-3","2","Trend_Summary","0.109674752220303","INTERP + EVENT","INTERP + EVENT","50"
"DD-50-4__ITER1","DD-50-4","1","Trend_Summary",NA,NA,NA,NA
"DD-50-4__ITER2","DD-50-4","2","Trend_Summary","0.0814346233507841","INTERP + EVENT","INTERP + EVENT","6"
"DK-04-3__ITER1","DK-04-3","1","Trend_Summary",NA,NA,NA,NA
"Redox-1-6.0__ITER1","Redox-1-6.0","1","Trend_Summary",NA,NA,NA,NA
"Redox-1-6.0__ITER2","Redox-1-6.0","2","Trend_Summary",NA,NA,NA,NA
"Redox-3-3.3__ITER1","Redox-3-3.3","1","Trend_Summary",NA,NA,NA,NA
"Redox-3-3.3__ITER2","Redox-3-3.3","2","Trend_Summary",NA,NA,NA,NA
