"KEY","WELL","ITER","LAG","p_trend","AIC","BIC","logLik","beta_intercept","beta_interp","beta_event","p_interp","p_event","n_obs"
"199-D5-97__ITER2","199-D5-97",2,61,0,116.160991350974,120.657981835073,-55.0804956754872,1.93706793564322,0.151216973060056,-0.00102238516204956,0.218144470983442,3.82926951455184e-24,70
"199-D7-3__ITER1","199-D7-3",1,22,0,57.1818692102672,61.4361379803574,-25.5909346051336,40.7296288502737,-0.146694855720592,-0.00127080802597517,2.60495807891821e-09,4.05394732670517e-84,62
"199-D7-3__ITER2","199-D7-3",2,19,0.143203758081613,380.213645194411,385.917705722251,-187.106822597206,-20.8505938280213,0.183674880842608,3.90747373784456e-05,0.0480999513436308,0.599325182259449,128
"199-D8-4__ITER1","199-D8-4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-D8-4__ITER2","199-D8-4",2,7,2.22044604925031e-16,58.1427419620914,61.6651421934785,-26.0713709810457,47.4724728057462,-0.18750086168824,-0.0012922862007403,0.140922307556169,3.57224952367279e-36,43
"199-D8-5__ITER1","199-D8-5",1,7,0.0530411359382622,22.6074712433767,23.0019203980492,-8.30373562168837,50.6998279389736,-0.391637892881229,9.59722377749239e-05,0.00405479564332068,0.700452735755899,9
"199-D8-5__ITER2","199-D8-5",2,7,0.000111725016337383,71.5566461317476,74.4246205407179,-32.7783230658738,-19.7717863763132,0.249533664547999,-0.000453739340224372,0.330633600253174,9.3058341060105e-05,31
"199-D8-53__ITER1","199-D8-53",1,1,3.4995654707437e-08,62.2983945863528,65.2914097092857,-28.1491972931764,85.7208620156081,-0.684195981102083,-9.58164129040189e-05,8.46656185427319e-15,0.615634320605395,33
"199-D8-53__ITER2","199-D8-53",2,1,0.000143306937952503,431.476941844752,437.511501518382,-212.738470922376,14.3375933001082,-0.0698192567752512,-0.00024449611907516,0.393523837051319,1.50562031661851e-05,151
"199-D8-54A__ITER1","199-D8-54A",1,1,2.70444718986074e-06,76.6699074685923,79.7806035915711,-35.3349537342961,74.5576287536903,-0.567605328429883,-0.000253770961477537,1.05439518464684e-09,0.205015943679475,35
"199-D8-54A__ITER2","199-D8-54A",2,1,0.00211900367547424,61.6127582668972,64.0505099166336,-27.8063791334486,56.1729541639278,-0.415268070706487,-0.000281209596558394,0.0311284741690677,9.32795813556774e-05,25
"199-D8-54B__ITER1","199-D8-54B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-D8-54B__ITER2","199-D8-54B",2,0,4.96279158807011e-05,51.7933873241079,52.9288815400371,-23.896693662054,-2.61515711885931,NA,0.000253126529432529,NA,1.24137196240724e-06,23
"199-D8-6__ITER1","199-D8-6",1,12,0.0348069812902491,18.918890789213,19.0777738725727,-6.45944539460649,-38.1895104266651,0.369265500728983,-9.73231579309431e-07,0.00187171890389162,0.996533331871498,8
"199-D8-6__ITER2","199-D8-6",2,12,0,26.417411109241,29.8445552426496,-10.2087055546205,97.2248487276591,-0.592159429105729,-0.00142825764062426,6.75674172385977e-09,6.49330083762326e-74,41
"199-D8-69__ITER1","199-D8-69",1,1,0.0035246684720619,17.184908481537,17.5793576362095,-5.59245424076851,100.366855130309,-0.928129700875019,0.000849683220699181,6.48042908160048e-05,0.247208980756661,9
"199-D8-69__ITER2","199-D8-69",2,1,1.21014309684142e-14,487.828900836577,494.269612486733,-240.914450418288,48.6692974898636,-0.341060417158222,-0.000392160807174998,5.25325060892122e-07,3.26559599176129e-17,185
"199-D8-70__ITER1","199-D8-70",1,1,0.0652842876859334,25.8671577294756,26.4723279154637,-9.93357886473782,48.3108660101487,-0.401727465728831,0.000201149659701502,0.0147698942909475,0.643578937044666,10
"199-D8-70__ITER2","199-D8-70",2,1,7.45261031889211e-05,54.9176545660826,57.355406215819,-24.4588272830413,56.1091645777022,-0.343118144808336,-0.000827047783491725,0.00567397710613569,9.70819357203613e-08,25
"199-D8-70__ITER3","199-D8-70",3,1,5.24834362777282e-05,3.07605883083826,2.96787912894888,1.46197058458087,96.1414834925229,-0.875384914408017,0.000408777175798238,1.74412468163413e-12,1.2816199323211e-10,7
"199-D8-71__ITER1","199-D8-71",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-D8-71__ITER2","199-D8-71",2,1,1.54511200924912e-05,96.8149348164783,100.192693724706,-45.4074674082392,28.5884561095632,-0.161109137617842,-0.000383631700510934,0.212064228320159,2.18605218611925e-07,40
"199-D8-72__ITER1","199-D8-72",1,2,3.00508924611087e-06,74.0424129284349,77.0951339776673,-34.0212064642175,19.6753603888731,-0.158091330748728,0.000388749714769726,5.09057234711247e-05,2.23082776121117e-05,34
"199-D8-72__ITER2","199-D8-72",2,2,7.67709317228693e-08,39.9763541731532,42.3324618338491,-16.9881770865766,29.5683742462178,-0.0343994538674371,-0.0013624309955017,0.943181927438531,4.43861355949204e-08,24
"199-D8-73__ITER1","199-D8-73",1,18,0.000896524179776592,8.7521141181227,8.64393441623332,-1.37605705906135,1.14307721204017,-0.0159926901634933,0.000428220457887509,0.436459855949463,9.95744101641694e-11,7
"199-D8-73__ITER2","199-D8-73",2,18,1.11615716669178e-10,133.108307487773,137.362576257863,-63.5541537438866,63.9549016835731,-0.404982275126989,-0.00075852272144609,1.14647265539303e-12,1.7070020185582e-11,62
"199-D8-73__ITER3","199-D8-73",3,18,0.559267990138708,141.220628452284,144.920923655704,-67.6103142261419,21.9240294182623,-0.166495955789194,-6.63081699357286e-05,0.282963184043845,0.606297234523149,47
"199-D8-88__ITER1","199-D8-88",1,8,0.0188602999332472,26.2268435551315,27.0226341007283,-10.1134217775658,-19.0461917523061,-0.00389945582908156,0.00168122171830591,0.978758427172317,0.000813034040027322,11
"199-D8-88__ITER2","199-D8-88",2,8,0,136.634476258118,141.322087101825,-65.3172381290589,80.744489244163,-0.370473344303466,-0.00208966290371434,1.16930790112396e-05,1.93697659633829e-37,77
"199-D8-88__ITER3","199-D8-88",3,8,0.600704410993758,234.6421505567,239.381046261634,-114.32107527835,4.31363405690647,-0.0112608510851134,-0.00011453455642794,0.934236991697125,0.343296313831535,79
"199-D8-90__ITER1","199-D8-90",1,70,3.33066907387547e-16,164.747426046216,169.53632435556,-79.3737130231078,31.3374576510932,-0.117805702781953,-0.000918237092330329,0.015376133166301,2.52261041312141e-26,81
"199-D8-90__ITER2","199-D8-90",2,66,0.0761280167298672,321.326884521745,326.72784525333,-157.663442260872,-20.786319436817,0.175663601194744,0.000101499948643539,0.0315612615705846,0.219864133310357,110
"199-D8-91__ITER1","199-D8-91",1,2,0,145.42623394921,150.215132258555,-69.7131169746051,36.443916878877,-0.186076118382201,-0.000729054629438563,7.59202936695422e-09,6.25873199560049e-36,81
"199-D8-91__ITER2","199-D8-91",2,2,0.192376260275713,314.015058167509,319.379320621757,-154.007529083755,11.5643708797174,-0.0916819521223242,6.9599393115553e-05,0.195855202414348,0.313157798750347,108
"199-H1-1__ITER1","199-H1-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-1__ITER2","199-H1-1",2,34,0,400.958274381015,407.431158306675,-197.479137190507,34.6555365714708,-0.229534025618389,-0.00028730525012625,5.93859163335183e-13,5.99585099532353e-42,188
"199-H1-2__ITER1","199-H1-2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-2__ITER2","199-H1-2",2,30,0,343.995232324775,350.194965180423,-168.997616162387,25.604798633189,-0.153795900884099,-0.000249977526926266,4.18829617112302e-10,1.5984015443283e-39,164
"199-H1-35__ITER1","199-H1-35",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-35__ITER2","199-H1-35",2,8,2.99760216648792e-15,501.931773554624,508.44676429868,-247.965886777312,64.6931370918418,-0.5033412842888,-0.000283080115351916,4.57396072735232e-15,3.60557362792603e-10,192
"199-H1-36__ITER1","199-H1-36",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-36__ITER2","199-H1-36",2,33,0,267.628200433387,273.923189387014,-130.814100216693,26.162146766401,-0.154712471596111,-0.00028175417257038,3.13010842758157e-14,1.30979714612842e-99,172
"199-H1-37__ITER1","199-H1-37",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-37__ITER2","199-H1-37",2,4,9.19301301749442e-11,315.027229747309,320.651598458054,-154.513614873655,64.3085935063108,-0.516359963992269,-0.000192462609213824,1.05611087860945e-11,6.19439348802723e-05,123
"199-H1-38__ITER1","199-H1-38",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-38__ITER2","199-H1-38",2,25,5.24025267623074e-14,267.677670764106,273.09673116673,-130.838835382053,67.8955260587154,-0.527247040932291,-0.000322953940941566,1.00060550654624e-12,1.4198788819291e-08,111
"199-H1-4__ITER1","199-H1-4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-4__ITER2","199-H1-4",2,59,0,161.334190082416,166.420779646956,-77.6670950412082,1.21201739789707,0.0452420212161078,-0.000171712742566396,0.00527785372950948,3.87374049166759e-43,94
"199-H1-40__ITER1","199-H1-40",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-40__ITER2","199-H1-40",2,6,3.27051393558264e-05,220.809111661681,225.694414174662,-107.404555830841,49.5681364822361,-0.412119539902716,-4.69915275209934e-05,4.91783368396238e-06,0.592230773718972,85
"199-H1-42__ITER1","199-H1-42",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-42__ITER2","199-H1-42",2,14,0,392.816842289148,399.202755990929,-193.408421144574,83.5301789691481,-0.64051759523264,-0.000396732556985357,2.42918121972088e-30,1.08496122066489e-25,180
"199-H1-43__ITER1","199-H1-43",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-43__ITER2","199-H1-43",2,8,0,393.830540768545,400.282034115971,-193.915270384272,82.334418109191,-0.636087175922148,-0.000376324818011466,6.5944688075122e-39,1.53074378738482e-27,186
"199-H1-45__ITER1","199-H1-45",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-45__ITER2","199-H1-45",2,43,3.41893520627856e-06,127.628347104325,131.568930931429,-60.8141735521623,55.1763125303075,-0.284942675694746,-0.00131460467902445,0.000719580910327079,8.30181864920481e-07,53
"199-H1-45__ITER3","199-H1-45",3,21,0,246.037156472148,251.677719603358,-120.018578236074,42.2806218846939,-0.221701381532869,-0.000786124634344054,0.000734542678804976,4.74086089136322e-44,124
"199-H1-7__ITER1","199-H1-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-7__ITER2","199-H1-7",2,6,0.162986640695455,53.4931574257285,55.4846219728365,-23.7465787128643,-37.5047222427635,0.315975724313306,0.000122850857899002,0.0669857657006072,0.38664609087284,20
"199-H2-1__ITER1","199-H2-1",1,0,2.26259876834334e-06,36.2712164768752,37.2669487504292,-16.1356082384376,-28.6890675883326,NA,0.00190379038943001,NA,9.15650857960675e-10,20
"199-H2-1__ITER2","199-H2-1",2,0,1.40801076353725e-08,34.0725271827474,35.2080213986765,-15.0362635913737,7.44868781966475,NA,-0.000264239314508338,NA,5.43150712633108e-17,23
"199-H3-25__ITER1","199-H3-25",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H3-25__ITER2","199-H3-25",2,29,0.016653455913519,235.030041615628,239.891675213315,-114.515020807814,24.5908928005226,-0.181980663269039,-8.31123564600303e-05,0.00586002524550336,0.28287650427647,84
"199-H3-2A__ITER1","199-H3-2A",1,9,0.741517801788844,40.9931787477833,42.1230774627063,-17.4965893738916,4.82137175443374,0.0294669588375156,-0.000436544953949024,0.883489572264956,0.490051898245992,13
"199-H3-2A__ITER2","199-H3-2A",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H3-2C__ITER1","199-H3-2C",1,0,0.447884672815899,45.7974172179915,46.5700059402313,-20.8987086089957,-0.131349375008647,NA,0.000276989910463299,NA,0.443778454630115,16
"199-H3-2C__ITER2","199-H3-2C",2,0,0,268.300186409563,271.652044543039,-132.150093204781,10.1355135801316,NA,-0.000369303820543736,NA,6.40057577579252e-177,211
"199-H3-3__ITER1","199-H3-3",1,83,0.000414605674775359,15.7488001661029,16.353970352091,-4.87440008305147,26.8737027317735,-0.25835468448917,0.000449902820939177,8.54405423503982e-07,3.95606878407519e-05,10
"199-H3-3__ITER2","199-H3-3",2,83,2.5140690467218e-06,50.4915193696842,53.0077124457271,-22.2457596848421,49.2720968895145,-0.348429270241301,-0.000424256735604939,0.00076917555016896,8.97974637034382e-11,26
"199-H3-32__ITER1","199-H3-32",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H3-32__ITER2","199-H3-32",2,0,0.974354123127728,37.8508131775965,38.4157625350581,-16.9254065887983,5.36051630966808,NA,2.5580062852671e-06,NA,0.97435361358947,13
"199-H3-5__ITER1","199-H3-5",1,88,0.0155425856137247,28.6820451460898,29.6518584456658,-11.3410225730449,29.2343255674181,-0.217989331156923,4.59292878031638e-06,0.00053228457875795,0.968084343608168,12
"199-H3-5__ITER2","199-H3-5",2,88,0.00776121183523282,24.4510021673647,25.2467927129614,-9.22550108368235,68.1716703309013,-0.152445959406097,-0.00306161293436463,0.434494971461616,0.000178928638977322,11
"199-H3-5__ITER3","199-H3-5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H3-5__ITER4","199-H3-5",4,88,0.313173845215531,20.464091052866,20.3559113509766,-7.23204552643299,-18.8759263659295,0.218271328988849,-0.000202373267910655,0.438704310608609,0.122960399424261,7
"199-H3-6__ITER1","199-H3-6",1,3,2.16795484031529e-06,23.6889386899926,25.5778166483255,-8.84446934499631,-15.7360013662292,0.240840877066185,-0.000674861074317084,0.000319085511602828,4.13190256668045e-08,19
"199-H3-6__ITER2","199-H3-6",2,3,1.83777391687956e-05,6.67210536965088,7.06655452432332,-0.336052684825438,6.98524155651077,-0.111814127872577,0.000398888703717098,0.368586929762353,7.4770940701784e-20,9
"199-H3-9__ITER1","199-H3-9",1,0,0,59.9447570523069,62.4665456293559,-27.9723785261534,14.9798493310004,NA,-0.000636514312417654,NA,4.65059561383123e-162,92
"199-H3-9__ITER2","199-H3-9",2,0,0.829470809941854,179.731844995402,181.874979721794,-87.8659224977012,3.27303249268014,NA,-1.24216298496706e-05,NA,0.829439895557072,63
"199-H4-10__ITER1","199-H4-10",1,1,0.00524886323764939,28.4588306554659,29.4286439550419,-11.2294153277329,70.798359556351,-0.579411554345655,-8.79057431795045e-05,7.40176299058476e-05,0.865920679852922,12
"199-H4-10__ITER2","199-H4-10",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-11__ITER1","199-H4-11",1,0,0.429832485361637,35.3216688427913,36.2914821423673,-14.6608344213956,14.3717816705553,-0.0461610084410574,-0.000484803185011773,0.741335671330294,0.22050684394905,12
"199-H4-11__ITER2","199-H4-11",2,0,0.00859831223279284,80.3355594213594,83.1379541846837,-37.1677797106797,44.4829336996034,-0.37164258281204,7.26207728809375e-06,0.00541377597306597,0.912702925197327,30
"199-H4-12A__ITER1","199-H4-12A",1,0,0.000563146855272367,64.6397516981951,67.2314254302038,-29.3198758490975,54.2204275408948,-0.384828645195696,-0.000507953075851559,0.000242401155621243,0.0267962347965204,27
"199-H4-12A__ITER2","199-H4-12A",2,0,8.34899750848939e-05,98.9700518853414,102.445391121908,-46.4850259426707,85.4529691740855,-0.666042368509846,-0.000433220871041387,6.53881044260442e-05,3.76385467520465e-05,42
"199-H4-12B__ITER1","199-H4-12B",1,0,0.0970660751419349,18.1213580153725,18.0131783134831,-6.06067900768623,57.883062050143,-0.352869236360228,-0.00101131947504474,0.0429148828787516,0.0331036240445182,7
"199-H4-12B__ITER2","199-H4-12B",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-12C__ITER1","199-H4-12C",1,0,1.14613307733435e-09,20.6727594391104,21.6684917126644,-8.33637971955519,-3.13051325148148,NA,0.000534220614379626,NA,3.33625548951189e-25,20
"199-H4-12C__ITER2","199-H4-12C",2,0,0,366.861661318188,370.199199397889,-181.430830659094,11.6450933429073,NA,-0.000421970357677074,NA,8.0790932138077e-90,208
"199-H4-15A__ITER1","199-H4-15A",1,0,0.0168847173864132,99.8249966865097,103.046832511798,-46.9124983432548,31.9997313850845,-0.215521524372283,-0.000299971422579736,0.0088623544626976,0.0523406254012595,37
"199-H4-15A__ITER2","199-H4-15A",2,0,0,377.904903021813,384.140890646647,-185.952451510907,53.177317113345,-0.349321548792745,-0.000663042776737073,3.92901359695324e-07,4.42390297941954e-34,167
"199-H4-15CP__ITER1","199-H4-15CP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-15CP__ITER2","199-H4-15CP",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-15CR__ITER1","199-H4-15CR",1,0,0.136564950603982,21.8894141417592,21.968855683439,-8.94470707087959,20.0660159501556,NA,-0.00127006239924035,NA,0.109406091529914,8
"199-H4-15CR__ITER2","199-H4-15CR",2,0,0.681739774853575,21.4422214619283,21.3881316109836,-8.72111073096415,-0.55045100217629,NA,0.000110934798471155,NA,0.681504395559166,7
"199-H4-15CS__ITER1","199-H4-15CS",1,0,1.19337050862312e-05,7.30699629925727,7.50422087659349,-1.65349814962864,-0.364589782913191,NA,0.00035083477843302,NA,3.05694046252673e-16,9
"199-H4-15CS__ITER2","199-H4-15CS",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-15CS__ITER3","199-H4-15CS",3,0,0.000187380230933787,23.8982641935871,24.4632135510486,-9.94913209679353,-3.19000536615572,NA,0.000411253825681224,NA,5.65270510861508e-07,13
"199-H4-16__ITER1","199-H4-16",1,20,0.0996461172774432,29.555975359294,30.3517659048908,-11.777987679647,19.596630872228,-0.108304229781804,-0.000385685244554618,0.141715670133402,0.187601164524446,11
"199-H4-16__ITER2","199-H4-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-18__ITER1","199-H4-18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-18__ITER2","199-H4-18",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-4__ITER1","199-H4-4",1,0,0.0202822313035688,62.8247870327366,65.0957754645949,-28.4123935163683,55.7641526383537,-0.405704921606585,-0.000467556612624006,0.0133785262624038,0.0943457892875368,23
"199-H4-4__ITER2","199-H4-4",2,0,7.06810532324909e-09,285.629193466255,291.011889230713,-139.814596733127,71.0334981630343,-0.582690708727688,-0.000138524395742986,2.02049290602066e-09,0.0581430335233963,109
"199-H4-45__ITER1","199-H4-45",1,24,0.0167446047804005,25.0684345214551,26.0382478210311,-9.53421726072756,-7.31713915770237,-0.0174370806385617,0.000775949656310296,0.722604719932301,0.000561714152491536,12
"199-H4-45__ITER2","199-H4-45",2,24,1.03336792771636e-05,55.4029558942347,58.1375475542077,-24.7014779471174,-3.95253259571569,0.00374032784000856,0.000282764638678375,0.967390961060191,3.24319745144368e-07,29
"199-H4-46__ITER1","199-H4-46",1,37,0.000694689110294244,11.0906731186865,11.2495562020462,-2.54533655934324,-4.05170104273148,-0.268368373680783,0.00257140276298191,0.110575689279309,1.30663913549819e-08,8
"199-H4-46__ITER2","199-H4-46",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-49__ITER1","199-H4-49",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-49__ITER2","199-H4-49",2,44,0.000166196149756215,62.1990082532358,64.7906819852445,-28.0995041266179,5.20387532572989,0.00398107632962413,-0.000208018289730971,0.956182129669951,0.000176495807518862,27
"199-H4-5__ITER1","199-H4-5",1,2,0.000205873597527106,90.8915974492847,94.0586353261969,-42.4457987246424,-6.48488939262503,0.202109173031203,-0.00105944203927762,0.0630885254337217,3.75375618356695e-05,36
"199-H4-5__ITER2","199-H4-5",2,2,0.000191511176982906,72.9067164521344,75.8997315750673,-33.4533582260672,47.0754631625881,-0.333006361657052,-0.000438388167912269,0.0870982173599034,1.63027086848503e-05,33
"199-H4-63__ITER1","199-H4-63",1,0,0.000105276389618103,87.9765138861559,91.1435517630681,-40.9882569430779,43.7778706297165,-0.334147858131975,-0.00018571277359034,7.82698082636462e-07,0.141583352811388,36
"199-H4-63__ITER2","199-H4-63",2,0,0,402.649227842525,408.848960698174,-198.324613921263,53.816021001992,-0.42045920308299,-0.000200085225248893,4.96188120409815e-20,2.6505695905091e-08,164
"199-H4-64__ITER1","199-H4-64",1,0,0.0186181850543286,77.3135536817468,80.0481453417197,-35.6567768408734,26.6991992956904,-0.119428520453772,-0.000704226738520315,0.329686674062608,0.00249816404134339,29
"199-H4-64__ITER2","199-H4-64",2,0,0,296.154485318494,301.858545846333,-145.077242659247,59.1666733554315,-0.421744332563447,-0.000554646164762109,7.8440665353692e-09,4.66595795457649e-16,128
"199-H4-65__ITER1","199-H4-65",1,9,0.956744055829407,32.8785770318633,33.4837472178514,-13.4392885159316,13.0035497292856,-0.0981146163322786,-1.30709465290258e-05,0.765360914094171,0.987450998952661,10
"199-H4-65__ITER2","199-H4-65",2,9,0.381484587444787,87.9470618938442,90.6816535538171,-40.9735309469221,19.8867588359075,-0.16462530140082,5.5154240916564e-05,0.345658012590592,0.627253303054752,29
"199-H4-69__ITER1","199-H4-69",1,15,7.20580262125736e-11,342.942224678118,348.752774234995,-168.471112339059,5.98239599225973,-0.100423928053626,0.00043385535045779,0.0804787026239781,3.21854052713625e-12,135
"199-H4-69__ITER2","199-H4-69",2,15,0.118583509336384,83.8549897490753,86.6573845123996,-38.9274948745376,15.4331257198854,-0.0657365563679706,-0.000290118855889907,0.388067629915885,0.0599174163362808,30
"199-H4-70__ITER1","199-H4-70",1,83,0.320605556454321,220.314124696797,225.268798325753,-107.157062348399,-21.2994826877909,0.15553047491135,0.000217958414853139,0.21672899118833,0.233897902511456,88
"199-H4-70__ITER2","199-H4-70",2,5,0.0514773681290329,241.118342248158,246.027036840665,-117.559171124079,-11.2363289827076,0.0966593067689947,0.000124587706135325,0.0592988116612978,0.0476948077462394,86
"199-H4-8__ITER1","199-H4-8",1,10,0.252882453996161,24.3566895227349,24.5155726060946,-9.17834476136744,17.852587157908,-0.0270107626003963,-0.000945925959731791,0.897972367380646,0.135634091783279,8
"199-H4-8__ITER2","199-H4-8",2,10,0.859200401827737,65.7608943394596,68.1170020001555,-29.8804471697298,-4.53060145579927,0.0416760257741057,4.44616881069332e-05,0.757055357457499,0.689001318906589,24
"199-H4-83__ITER1","199-H4-83",1,2,0.614180043430414,23.1138491074681,23.0056694055788,-8.55692455373407,31.0521468161567,-0.304500851067095,0.000335561798289875,0.339792355414631,0.644086814293728,7
"199-H4-83__ITER2","199-H4-83",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-H4-83__ITER3","199-H4-83",3,2,0.0374273624741005,23.5345617613089,23.9290109159813,-8.76728088065444,60.8975197044799,-0.62172508083997,0.000686200266247481,0.197659620844498,0.179756956605264,9
"199-H4-84__ITER1","199-H4-84",1,11,0.0156573561071368,165.134816833472,169.289891721284,-79.5674084167362,-31.6081065431539,0.289416803281648,7.21214033838522e-05,0.00394238817788386,0.574416113991963,59
"199-H4-84__ITER2","199-H4-84",2,11,8.74901944558637e-07,60.2209574015533,63.0233521648776,-27.1104787007767,-83.5822526415265,0.369279044466314,0.00229584577475828,0.12815971332088,1.24264780305428e-11,30
"199-H4-85__ITER1","199-H4-85",1,3,0.000627046528673625,27.9437876962311,29.2219023554616,-10.9718938481156,19.0434401688704,0.0262785226529154,-0.00116730686758509,0.83899138227685,3.16576573152381e-07,14
"199-H4-85__ITER2","199-H4-85",2,3,0.168254884910131,74.6943472379093,77.2105403139523,-34.3471736189546,17.6298046632568,-0.134798632536595,-5.41276017839231e-05,0.0633739436147722,0.592686667423478,26
"199-H4-93__ITER1","199-H4-93",1,86,0,34.1028693020863,38.2237553231792,-14.0514346510432,47.0184950706326,-0.118157679806859,-0.0017357678437092,0.00371446495075351,3.34423841909152e-115,58
"199-H4-93__ITER2","199-H4-93",2,17,0.0179007981154612,137.633144271146,141.375546292962,-65.8165721355729,45.4688259102329,-0.371163126090598,-6.95390869370626e-05,0.00369978613842662,0.774364881371982,48
"199-H5-1A__ITER1","199-H5-1A",1,62,1.13362796825278e-05,5.70584150914198,6.10029066381441,0.147079245429012,-16.5009070955039,-0.0240797498960042,0.00150942385797291,0.783875271713173,2.97208188668586e-22,9
"199-H5-1A__ITER2","199-H5-1A",2,62,0.00605774138831705,68.8495502912417,71.3657433672847,-31.4247751456209,23.7142103915103,-0.118197874770658,-0.000491966403814449,0.638092704260099,0.00366442263809317,26
"199-K-107A__ITER1","199-K-107A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-107A__ITER2","199-K-107A",2,11,0.000341898604838797,40.9303943737639,42.8192723320968,-17.465197186882,22.6096844766611,-0.103546228538022,-0.000491954202797514,0.26886491275665,2.55024030985519e-05,19
