"KEY","WELL","ITER","LAG","p_trend","AIC","BIC","logLik","beta_intercept","beta_interp","beta_event","p_interp","p_event","n_obs"
"199-K-107A__ITER3","199-K-107A",3,11,0.00102116810807618,28.9191511137075,30.197265772938,-11.4595755568538,-11.4359656236986,0.000790042209274667,0.00078192304622196,0.973775264691485,2.57588907378836e-06,14
"199-K-107A__ITER4","199-K-107A",4,11,0.163309025885504,66.8703347567631,69.1413231886214,-30.4351673783815,2.05336164688082,0.0280966378966718,-0.000177389789636648,0.704105257633897,0.0783846413297695,23
"199-K-108A__ITER1","199-K-108A",1,20,0.317737966641407,48.9202350777747,50.5866617658871,-21.4601175388873,-10.1872248846968,-0.0257459008246707,0.00125940424547678,0.822975539960263,0.123150337279948,17
"199-K-108A__ITER2","199-K-108A",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-108A__ITER3","199-K-108A",3,20,0.0399025072832226,91.2200308809762,94.3870687578884,-42.6100154404881,23.6732751749466,-0.209778162155205,0.000151277088679213,0.016561583204278,0.252461132339868,36
"199-K-108A__ITER4","199-K-108A",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-108A__ITER5","199-K-108A",5,20,0.000139268557688532,50.4905691499306,52.7615575817889,-22.2452845749653,-39.7082817293555,0.230357335086723,0.000766480954420284,0.0210203095011326,2.37035202513598e-07,23
"199-K-11__ITER1","199-K-11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-11__ITER2","199-K-11",2,12,0.00734588460692887,20.4005626667738,20.7950118214463,-7.20028133338691,-96.8141036333379,0.813497822810076,0.000140037110101671,0.000103470074188066,0.55655475038785,9
"199-K-11__ITER3","199-K-11",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-11__ITER4","199-K-11",4,12,0.0072199416469706,35.2587503611361,36.6748507633406,-14.6293751805681,-12.8381902331598,0.114486356860732,3.50462303392492e-05,0.000205550844568648,0.573942070096258,15
"199-K-111A__ITER1","199-K-111A",1,42,1.5101775385773e-10,24.5898930770024,26.8608815088607,-9.2949465385012,-21.0291211513277,0.0275667338184433,0.00147275778414385,0.680171369681258,1.48511496563933e-32,23
"199-K-111A__ITER2","199-K-111A",2,42,0.0359800387759509,50.2428051121386,52.1316830704715,-22.1214025560693,14.1275965196092,-0.0278097620882346,-0.000298772649960832,0.608570467526516,0.0048242247645267,19
"199-K-111A__ITER3","199-K-111A",3,42,3.91893073548033e-10,7.89322716329375,9.55965385140618,-0.946613581646874,24.2663386378106,0.176313022802401,-0.00216704791119022,0.0593110022697247,2.11290472433321e-44,17
"199-K-113A__ITER1","199-K-113A",1,1,5.1296540098944e-06,21.1723182327861,22.5884186349905,-7.58615911639303,92.0022027759331,-0.696493273859054,-0.000437462204205382,6.17199291492583e-15,0.578616070365913,15
"199-K-113A__ITER2","199-K-113A",2,1,5.60782087433154e-09,613.748828388715,620.545153791751,-303.874414194358,46.0720412562917,-0.388847651886637,6.62038016415287e-05,6.6320310842589e-09,0.0957579540412157,221
"199-K-114A__ITER1","199-K-114A",1,0,3.7603156921584e-06,20.551247637003,21.9673480392074,-7.2756238185015,164.354503538042,-1.02897708283453,-0.00280300462697356,2.34097712222022e-15,0.00774003686766212,15
"199-K-114A__ITER2","199-K-114A",2,0,6.72338370277803e-06,622.624288700589,629.438632243509,-308.312144350294,47.1645979733396,-0.386430681338681,-3.82913243928903e-05,4.92838766002724e-07,0.396950504474727,223
"199-K-115A__ITER1","199-K-115A",1,16,0.00432653890733004,34.6472881535112,36.0633885557156,-14.3236440767556,41.5306975194579,-0.329461679684594,0.000115041668794056,8.24025836172983e-05,0.866290573014971,15
"199-K-115A__ITER2","199-K-115A",2,16,0,585.306691987601,592.22586301589,-289.653345993801,68.3182422047547,-0.501690613496261,-0.00042097766035017,1.60128470827583e-18,1.6058306112548e-22,235
"199-K-116A__ITER1","199-K-116A",1,2,0.00018213860546723,25.471282135114,26.7493967943445,-9.73564106755698,34.3489705917587,-0.228176524853617,-0.000251075405655775,5.82209490701299e-09,0.527090517764732,14
"199-K-116A__ITER2","199-K-116A",2,2,0,525.916233120208,532.757303118752,-259.958116560104,23.0791120620382,-0.122788390385826,-0.000420784652870884,0.00111094932434512,1.51695458830743e-44,226
"199-K-117A__ITER1","199-K-117A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-117A__ITER2","199-K-117A",2,1,0.00264276403647512,16.6089864247455,17.0034355794179,-5.30449321237274,24.7126484120529,-0.233666453659016,0.000207989533968462,0.00564942245929411,6.67908144720539e-05,9
"199-K-119A__ITER1","199-K-119A",1,21,0.492140460916595,41.274785092446,42.5528997516765,-17.637392546223,-19.2127455750753,0.032553876085897,0.00122357995061018,0.803242852725667,0.227636445804353,14
"199-K-119A__ITER2","199-K-119A",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-120A__ITER1","199-K-120A",1,15,0.0013844461753606,29.52785713418,30.8059717934105,-11.76392856709,21.9783826471636,0.0549312995913044,-0.0017639169138772,0.307753724123204,1.38854841338904e-05,14
"199-K-120A__ITER2","199-K-120A",2,15,3.21964677141295e-14,561.683177279017,568.358253438419,-277.841588639508,0.762776047992519,0.045425857741535,-0.0002991355326512,0.36863867147378,3.35736098329442e-15,208
"199-K-125A__ITER1","199-K-125A",1,23,0.55469202663895,38.6731622111447,39.8030609260678,-16.3365811055724,18.171161682255,-0.0393226783994758,-0.000777643541697577,0.765878447661877,0.267403050898358,13
"199-K-125A__ITER2","199-K-125A",2,23,0.0540957513531939,82.5026397705887,85.6696776475009,-38.2513198852943,7.04796995069929,-0.0239038598568857,-0.000207813549005159,0.817772130057193,0.0154926348938324,36
"199-K-126__ITER1","199-K-126",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-126__ITER2","199-K-126",2,36,1.79449159665168e-06,24.7517139396297,26.4181406277421,-9.37585696981483,47.3207800073124,-0.336477869010857,-0.000305014086865167,1.44746385888894e-05,3.95811144780048e-15,17
"199-K-127__ITER1","199-K-127",1,24,0.732824746053743,42.0710699255502,43.3491845847808,-18.0355349627751,-0.589012746004227,0.0599695769987377,-0.000289324826339639,0.569534963651918,0.73517459307908,14
"199-K-127__ITER2","199-K-127",2,24,9.73781766444581e-07,624.914617939423,631.719972703168,-309.457308969712,-4.6791012928332,0.0744594979550316,-0.000198599564577077,0.189046283745563,4.68375710368842e-06,222
"199-K-129__ITER1","199-K-129",1,35,0.000119019798884179,18.937946870008,19.907760169584,-6.46897343500401,23.1301329939609,-0.162803624491693,-1.49542481210689e-05,8.76825282597423e-11,0.935281361046296,12
"199-K-129__ITER2","199-K-129",2,20,1.46123763911099e-06,466.928843868615,473.152819445328,-230.464421934308,65.795095409318,-0.53419114476595,-5.21007637809528e-05,8.6923370665025e-08,0.301016007015661,166
"199-K-130__ITER1","199-K-130",1,43,0.000336872272436395,46.5792115210428,48.6682563964896,-20.2896057605214,4.43847691035644,0.057102295899742,-0.000498804400821552,0.0221897477053725,1.83235492664326e-05,21
"199-K-130__ITER2","199-K-130",2,43,0,482.68411689081,489.603287919098,-238.342058445405,24.2094174218105,-0.121640288278135,-0.0004411667025337,0.00874151341059047,3.56985390094653e-71,235
"199-K-131__ITER1","199-K-131",1,14,0,51.6711897288486,58.0007616766956,-22.8355948644243,36.440027580519,-0.114562610221306,-0.00130429403062719,0.000231130689892287,0,175
"199-K-131__ITER2","199-K-131",2,14,0.561508487357227,21.631827927253,21.5236482253636,-7.81591396362651,12.1755400900737,-0.0977393450046247,5.62097057658676e-05,0.455802326861259,0.562085141052298,7
"199-K-132__ITER1","199-K-132",1,1,0,60.0730855304034,63.9367367958521,-27.0365427652017,25.8189228203878,0.0286380654528089,-0.00179488730094904,0.030817620765704,5.56478541672722e-46,51
"199-K-132__ITER2","199-K-132",2,1,0,286.303036123389,292.51492707119,-140.151518061695,6.00363645983818,0.0436752718710796,-0.000542440030986187,0.0013232581975904,7.29260772330351e-77,165
"199-K-132__ITER3","199-K-132",3,1,0.00307460127826664,45.3232269541717,47.2121049125046,-19.6616134770858,22.954221531756,-0.0999590442996369,-0.000486815941274049,0.000735352850871642,0.0190497295370743,19
"199-K-132__ITER4","199-K-132",4,1,0.000376553980600547,46.8019266545733,48.8909715300202,-20.4009633272867,19.0894355503136,-0.102837915323128,-0.000229115096113274,0.0366921399502241,5.39302880494121e-06,21
"199-K-137__ITER1","199-K-137",1,15,3.34623440068071e-11,-2.7079408319102,-1.29184042970578,4.3539704159551,55.2285621421105,-0.0690932350137021,-0.00281534685106764,2.80059024056279e-05,1.66660622017469e-78,15
"199-K-137__ITER2","199-K-137",2,15,0,208.794532349687,215.267416275347,-101.397266174843,35.7210933986416,-0.086722644807119,-0.00138233822303068,0.00261994728426889,8.11158325743696e-176,188
"199-K-137__ITER3","199-K-137",3,15,1.70385889008973e-06,16.1275374316863,17.4056520909168,-5.06376871584313,-58.061879924082,0.0134108540623675,0.00348017774813487,0.787899991276662,6.3578392480065e-19,14
"199-K-137__ITER4","199-K-137",4,15,0.104751437342287,350.380372168655,356.020935299866,-172.190186084328,-1.75301679483706,0.0452148489234402,-3.88192629098573e-05,0.110874349592204,0.33877300004646,124
"199-K-138__ITER1","199-K-138",1,0,0,204.999529487198,211.858220745107,-99.4997647435988,19.6462168910855,-0.0631459052216959,-0.00060278720667388,3.61364840784549e-08,3.02443516006656e-276,228
"199-K-138__ITER2","199-K-138",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-138__ITER3","199-K-138",3,0,0.69891688467687,67.532335088566,69.8033235204243,-30.766167544283,-5.05943839624474,0.0629839002082671,-7.96251727519862e-06,0.402646418285147,0.922529764142123,23
"199-K-139__ITER1","199-K-139",1,10,0,204.310362295568,210.639934243415,-99.1551811477838,34.3260756245864,-0.113918463137041,-0.00114188642728581,3.80447982646203e-05,5.47578542291377e-153,175
"199-K-139__ITER2","199-K-139",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-139__ITER3","199-K-139",3,10,0.158617255479887,64.3028611894614,66.484946096178,-29.1514305947307,12.59985507721,-0.0622096116880779,-0.000165485477552044,0.364997822400066,0.056590502562671,22
"199-K-140__ITER1","199-K-140",1,10,9.794493728843e-06,363.042301480247,368.852851037124,-178.521150740123,3.10196333347547,0.012083958022495,-0.000128947680847739,0.662355164508734,5.7403369600964e-07,135
"199-K-140__ITER2","199-K-140",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-140__ITER3","199-K-140",3,10,0.154947882128398,64.5194490624086,66.7904374942669,-29.2597245312043,1.11204081281957,0.0281988377496851,-0.000121212835307587,0.617903563435459,0.0551332654470888,23
"199-K-141__ITER1","199-K-141",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-141__ITER2","199-K-141",2,10,0,394.154683917195,400.472794515624,-194.077341958597,14.7750624080118,-0.065754535755108,-0.000226009807583432,0.00458959266215048,1.60196767867228e-30,174
"199-K-142__ITER1","199-K-142",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-142__ITER2","199-K-142",2,21,0.00181697500225864,70.0984803302228,72.7628893505732,-32.0492401651114,-0.992478077697365,-0.0454693735898233,0.000474890450036353,0.780468836308012,0.000144638707089284,28
"199-K-144__ITER1","199-K-144",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-144__ITER2","199-K-144",2,13,0,380.637465030983,387.539541938115,-187.318732515492,1.85667322402515,0.0466738827007506,-0.000269729460526984,0.00589808204437097,2.53381273109596e-113,233
"199-K-145__ITER1","199-K-145",1,8,2.22044604925031e-16,75.966879714456,79.8305309799047,-34.983439857228,-0.122508838736276,-0.0825501497728461,0.000952718659029078,2.85253086856169e-05,9.95579669005989e-34,51
"199-K-145__ITER2","199-K-145",2,0,0,362.531839841066,369.206916000469,-178.265919920533,14.2365323048333,-0.00384514124980519,-0.000692066451864021,0.926927038473043,1.27279602095606e-106,208
"199-K-146__ITER1","199-K-146",1,9,0,138.012923271437,143.203162971706,-66.0064616357185,61.9814285336019,-0.263083639561631,-0.00189377594858819,7.59471242881805e-12,1.02091756628738e-59,99
"199-K-146__ITER2","199-K-146",2,22,0,367.498761575876,373.636569980316,-180.749380787938,23.4697505768011,-0.224115259365259,0.000279476842685538,6.40583436811925e-06,1.44398424241709e-16,159
"199-K-148__ITER1","199-K-148",1,38,0,130.196413858544,136.371606529009,-62.0982069292721,51.6373069211032,-0.265167298955136,-0.0011127785599423,5.02227675127775e-15,8.74660259458318e-227,162
"199-K-148__ITER2","199-K-148",2,64,0.00012140857600329,230.520376871734,235.38201046942,-112.260188435867,-33.6934504670013,0.239645216859292,0.000353518002743888,0.00351848053443224,6.68014660203183e-05,84
"199-K-152__ITER1","199-K-152",1,54,0,345.887591943217,351.948467786002,-169.943795971608,8.5676313066347,0.0148425353255582,-0.000417359820986687,0.738578042336597,5.78028457021266e-26,153
"199-K-152__ITER2","199-K-152",2,54,0.652667693568556,166.73477443212,170.855660453213,-80.3673872160599,0.100545862202254,0.0071130285444538,8.56873550122297e-05,0.906361146185348,0.382800685275113,58
"199-K-153__ITER1","199-K-153",1,0,0,219.054593427057,222.038200048766,-107.527296713529,8.4763499596522,NA,-0.000342215642394748,NA,4.93849139628242e-92,146
"199-K-153__ITER2","199-K-153",2,0,0.0117010302473262,130.279215057473,132.129362659183,-63.1396075287366,13.1877911608525,NA,-0.000582436280089818,NA,0.00917747792027827,47
"199-K-154__ITER1","199-K-154",1,25,0,53.8855387189817,60.3477559526909,-23.9427693594908,13.4431139513868,-0.0163872589454733,-0.000477224149110868,0.245110097890844,0,187
"199-K-154__ITER2","199-K-154",2,22,0.00101569677383373,119.746954495122,123.4042372881,-56.8734772475609,-12.9860932243115,0.184987947853286,-0.000323130884239562,0.0245161755073011,0.0388915836720757,46
"199-K-157__ITER1","199-K-157",1,31,0,6.41244723837402,9.40546236130698,-0.206223619187011,32.6825197415105,-0.106844819727769,-0.00111216760381277,0.0156870468244781,1.68666084268199e-104,33
"199-K-157__ITER2","199-K-157",2,31,0.539835313554986,44.4941008778776,46.16052756599,-19.2470504389388,-16.9071013329942,0.134038248200922,9.93849561297324e-05,0.240908295879488,0.414788731880002,17
"199-K-161__ITER1","199-K-161",1,20,0,155.833790403318,161.717075248536,-74.9168952016589,109.842165850031,-0.540847377057792,-0.00291467932362497,1.46757334213634e-24,3.0480774152321e-102,140
"199-K-161__ITER2","199-K-161",2,19,0,291.471856090733,297.369375871489,-142.735928045366,68.1465342924967,-0.59949456764564,0.000267050060108631,6.19605339785859e-21,3.97560627882496e-11,141
"199-K-163__ITER1","199-K-163",1,48,0,32.6815799478296,38.4471837930024,-13.3407899739148,32.7748151418674,-0.0840654267846197,-0.00126451577916255,0.00761577170407455,0,132
"199-K-163__ITER2","199-K-163",2,48,3.66005766316846e-06,264.283679286509,269.433101243516,-129.141839643254,-14.9988157360723,0.0546071623240667,0.000520697269392536,0.556176977666998,1.04931561909007e-07,97
"199-K-165__ITER1","199-K-165",1,8,0,129.922239833772,136.908362720454,-61.9611199168862,35.8684924651738,-0.0674180200577167,-0.00151805621704608,0.000579532371596489,0,243
"199-K-165__ITER2","199-K-165",2,8,1.04838360215354e-12,-12.4746979722304,-11.1965833129999,9.23734898611519,-32.7528482713608,-0.0942022858129287,0.00272644463723963,8.77290306105096e-11,9.45626566370951e-146,14
"199-K-165__ITER3","199-K-165",3,8,0.00623398829078148,336.219250805303,341.794234290867,-165.109625402652,-9.72825665246219,0.109075896874379,-6.36830275675324e-05,0.00710999676878254,0.30645969510909,120
"199-K-166__ITER1","199-K-166",1,10,0,477.54272082863,484.487262175973,-235.771360414315,49.7525900349293,-0.303778621811826,-0.000709362984988575,8.20835025829523e-22,4.17898809529082e-40,238
"199-K-166__ITER2","199-K-166",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-166__ITER3","199-K-166",3,10,1.51878509768721e-13,789.072226124443,796.432571342477,-391.536113062221,37.7009718480793,-0.173666529065327,-0.000798915035602756,0.00216140470064829,1.11004010640251e-14,293
"199-K-168__ITER1","199-K-168",1,5,0,13.7816167586433,20.2861636147366,-3.89080837932166,31.0294925727075,-0.101745412618855,-0.000987481863597884,1.53168340023775e-15,0,191
"199-K-168__ITER2","199-K-168",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-168__ITER3","199-K-168",3,5,0.000724445738962687,53.7885746013465,56.0595630332048,-23.8942873006732,12.7154680422193,-0.0583786187487689,-0.000187041857789648,0.0967640811292047,9.16388341367422e-06,23
"199-K-171__ITER1","199-K-171",1,48,0,82.9754253582221,88.8153872098783,-38.487712679111,16.8572379484462,-0.0191445150457569,-0.000709930518664967,0.327163099717398,2.49654291643953e-250,137
"199-K-171__ITER2","199-K-171",2,87,0.912372128524451,206.275489723309,210.772480207408,-100.137744861655,-1.70202143606255,0.0297661019736878,-1.54275503347611e-05,0.692771514743657,0.901510144918099,70
"199-K-174__ITER1","199-K-174",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-174__ITER2","199-K-174",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-174__ITER3","199-K-174",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-174__ITER4","199-K-174",4,28,0.025803865098856,22.7019198863382,23.3070900723263,-8.35095994316908,-10.0811486571649,-0.118458462409421,0.00131357913644197,0.294540777475643,0.011550888012882,10
"199-K-175__ITER1","199-K-175",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-175__ITER2","199-K-175",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-175__ITER3","199-K-175",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-175__ITER4","199-K-175",4,34,0.0105130311428266,22.2148860473613,22.8200562333493,-8.10744302368063,5.5881565540695,0.0682579778531892,-0.000608246187807415,0.0639841312981706,0.00433907072084575,10
"199-K-178__ITER1","199-K-178",1,4,0,311.32585637769,317.373617419382,-152.662928188845,16.2849959851531,-0.0749754631156535,-0.00026764309767801,0.000223761893747059,4.21098861730121e-41,152
"199-K-178__ITER2","199-K-178",2,1,0.196707775337274,130.279243294856,133.936526087835,-62.1396216474282,20.9123685834295,-0.140756367181154,-0.000100132898886392,0.0700145112252897,0.603039590484597,46
"199-K-18__ITER1","199-K-18",1,16,0.150062148838976,33.2169767828329,34.1867900824089,-13.6084883914164,-0.0669435660069757,0.0168767043565026,0.000224443815553454,0.276193676661789,0.0401660276215587,12
"199-K-18__ITER2","199-K-18",2,16,0,2.45690620215622,5.97930643354334,1.77154689892189,48.0752611373761,-0.16357208670663,-0.00161716677600877,0.00343184096036189,5.08810985475442e-135,43
"199-K-183__ITER1","199-K-183",1,7,0.0552261164210446,58.827036833789,60.9160817092358,-26.4135184168945,-4.50256602769434,0.019622603027371,0.000256175494291598,0.634040697028723,0.0143105530935192,21
"199-K-183__ITER2","199-K-183",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-183__ITER3","199-K-183",3,7,0.613787911806979,67.2725703262534,69.5435587581117,-30.6362851631267,-0.841496064390755,0.0336848520363777,-4.80112328651346e-05,0.554884863517857,0.485490238580696,23
"199-K-184__ITER1","199-K-184",1,0,1.21322945321189e-05,41.4284775103237,42.4729999480471,-18.7142387551618,14.6730271846105,NA,-0.000759635816928692,NA,2.26707706196973e-08,21
"199-K-184__ITER2","199-K-184",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-184__ITER3","199-K-184",3,0,0.591903518969922,63.1224737494587,64.213516202817,-29.5612368747293,1.07536121383105,NA,5.4020758884246e-05,NA,0.590690914185696,22
"199-K-185__ITER1","199-K-185",1,1,0.0772844526852843,56.59809026409,58.6871351395369,-25.299045132045,7.88262376760254,-0.0807833311571574,0.000212121671011107,0.229508098898467,0.0968958371958657,21
"199-K-185__ITER2","199-K-185",2,1,0.699140274222308,22.0702769491708,21.9620972472814,-8.03513847458538,33.0690752673027,-0.135192521552506,-0.000880929884343776,0.532035465409734,0.477482682862449,7
"199-K-185__ITER3","199-K-185",3,1,0.178040023072959,66.4110817187465,68.6820701506048,-30.2055408593733,15.2999530285231,-0.087560814106833,-0.000174815758438948,0.29913588333293,0.0656308871844082,23
"199-K-188__ITER1","199-K-188",1,0,0.00186598884939193,31.015864198778,31.6549215283932,-13.507932099389,16.8988595553881,NA,-0.000853910159512987,NA,0.000188163726025369,14
"199-K-188__ITER2","199-K-188",2,0,0.025559543419102,1010.69579355563,1014.5679113451,-503.347896777813,-2.74293257514329,NA,0.000339458366932332,NA,0.0250128324410433,355
"199-K-189__ITER1","199-K-189",1,0,0.0256058452621848,53.1442260233887,54.1399582969427,-24.5721130116944,17.9515542889282,NA,-0.000989380278490727,NA,0.0169085809238105,20
"199-K-189__ITER2","199-K-189",2,0,7.65326343410422e-08,48.7118006996429,50.0076375656473,-22.3559003498215,-8.32042917530616,NA,0.000569276277494687,NA,6.39826197115305e-13,27
"199-K-19__ITER1","199-K-19",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-19__ITER2","199-K-19",2,20,3.32314790019161e-07,78.9423504043982,82.217522723851,-36.4711752021991,-3.39885874190408,0.0766443400829204,-0.000250202150076255,0.182618119288529,1.38128225050074e-09,38
"199-K-193__ITER1","199-K-193",1,0,0.0758561149178,74.4521685692999,75.7480054353042,-35.2260842846499,-0.27299088089675,NA,0.000204589761372904,NA,0.0674987866638655,27
"199-K-193__ITER2","199-K-193",2,0,2.22044604925031e-16,172.058621570947,174.48943836979,-84.0293107854733,8.28404205993726,NA,-0.00026273767140947,NA,3.02031126153203e-24,84
"199-K-196__ITER1","199-K-196",1,0,0.000184838312161428,135.05709571213,138.959583149293,-64.5285478560649,14.0456743091041,-0.0368117754481343,-0.000437486820630286,0.394362622502976,6.65448893724322e-06,52
"199-K-196__ITER2","199-K-196",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-196__ITER3","199-K-196",3,0,0.000412527310225896,296.654892357877,302.019154812126,-145.327446178939,-5.93442226809091,0.106441775454686,-0.000237075570212717,0.0322636523575584,0.00192901458739995,108
"199-K-20__ITER1","199-K-20",1,8,0.282600965738949,31.6407969698507,32.4365875154474,-12.8203984849253,5.20699602510075,0.108127307826811,-0.00114122724583306,0.457318297312506,0.230636739100372,11
"199-K-20__ITER2","199-K-20",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-204__ITER1","199-K-204",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-204__ITER2","199-K-204",2,12,0.250094095279674,44.6903182952153,46.1064186974197,-19.3451591476076,34.6264999761788,-0.0075054422107451,-0.00189989440957181,0.95672857090357,0.0817321637192631,15
"199-K-204__ITER3","199-K-204",3,12,0.492880005693791,66.8338029268383,69.1047913586966,-30.4169014634192,-5.71230220330665,0.0406546670951128,0.000125693174637278,0.58515643765404,0.228238655667619,23
"199-K-205__ITER1","199-K-205",1,24,0,8.15462963623365,13.2623834194347,-1.07731481811683,125.397263244493,-0.0915036298286421,-0.00664671757372293,0.0215185213727789,0,95
"199-K-205__ITER2","199-K-205",2,24,1.00594794716358e-08,20.0628862268532,21.9517641851861,-7.03144311342659,-78.0291006383973,-0.268316516566282,0.00668039992811797,0.00444137490882059,3.60810555060564e-20,19
"199-K-205__ITER3","199-K-205",3,24,2.2381096975721e-11,813.829489806925,821.256955417943,-403.914744903462,42.5456739110517,-0.195869146276683,-0.000863673602992873,4.63605316296659e-07,2.52665938831439e-10,303
"199-K-205__ITER4","199-K-205",4,24,3.00870439673417e-14,170.58919166819,175.378089977535,-82.2945958340952,-14.1549161552434,-0.0573516280015649,0.00125677971277591,0.29856757540612,5.37361048872491e-20,81
"199-K-206__ITER1","199-K-206",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-206__ITER2","199-K-206",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199-K-206__ITER3","199-K-206",3,25,0.00904999374055637,21.5433966310116,22.3391871766084,-7.77169831550582,-15.8247773592915,0.0838192869976619,0.000394483783113169,0.00406501057456003,0.00883798581632334,11
"199-K-21__ITER1","199-K-21",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
