NAME,XCOORDS,YCOORDS,TOP,BOT,OU,DIST,EVENT,ANALYTE
699-91-46A,575910.95,151156.642,120.24459999999999,113.90476,100-HR-3-H,2556.211205650379,2008-01-01,Hex. Chromium and Fil. Chromium
699-93-37A,578449.32,151455.62,117.43396,106.75072,100-HR-3-H,501.95573177446454,2008-01-01,Hex. Chromium and Fil. Chromium
699-93-48A,575094.127,151795.301,120.98624000000001,114.64640000000001,100-HR-3-D,1519.894599285839,2008-01-01,Hex. Chromium and Fil. Chromium
699-94-41,577223.05,152111.68,117.06468000000001,114.01668000000001,100-HR-3-H,1206.5034232411485,2008-01-01,Hex. Chromium and Fil. Chromium
699-94-43,576625.6,152087.9,117.590568,113.018568,100-HR-3-H,1679.8681389480034,2008-01-01,Hex. Chromium and Fil. Chromium
699-95-45,576257.0,152556.28,117.53272,114.48472,100-HR-3-H,1498.650012862035,2008-01-01,Hex. Chromium and Fil. Chromium
699-95-45C,576257.19,152576.18,100.10607199999998,97.04892799999999,100-HR-3-H,1482.0356615709748,2008-01-01,Hex. Chromium and Fil. Chromium
699-95-46,575787.7,152594.15,104.748704,98.600888,100-HR-3-H,1711.0238033774135,2008-01-01,Hex. Chromium and Fil. Chromium
699-95-48,575253.42,152323.05,118.57315200000001,112.477152,100-HR-3-D,1393.580825816046,2008-01-01,Hex. Chromium and Fil. Chromium
699-95-48B,575235.98,152338.99,104.980824,103.456824,100-HR-3-D,1371.9024990685643,2008-01-01,Hex. Chromium and Fil. Chromium
699-95-48C,575231.7,152573.73,114.08900000000001,111.037952,100-HR-3-D,1310.944914738735,2008-01-01,Hex. Chromium and Fil. Chromium
699-95-51,574439.5,152528.59,118.2712,112.1752,100-HR-3-D,562.1325525976089,2008-01-01,Hex. Chromium and Fil. Chromium
699-96-42B,577211.44,152701.82,103.308608,97.20956000000001,100-HR-3-H,832.1016634324012,2008-01-01,Hex. Chromium and Fil. Chromium
699-96-43,576761.453,152605.307,118.83848,113.9312,100-HR-3-H,1176.2840292755063,2008-01-01,Hex. Chromium and Fil. Chromium
699-96-52B,573910.16,152656.22,117.472096,111.33952,100-HR-3-D,82.83623674265505,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-41,577217.5,153090.38,117.29176,111.19575999999999,100-HR-3-H,519.2222820451053,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-43B,576859.84,152981.3,117.76159999999999,114.71359999999999,100-HR-3-H,809.4341515050327,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-43C,576857.31,152980.67,104.5698,103.0458,100-HR-3-H,811.3695695436493,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-45,576051.7,152978.95,118.50244,113.93044,100-HR-3-H,1246.9195953147478,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-45B,576049.34,152979.41,109.06960000000001,107.39320000000001,100-HR-3-H,1247.6398031611986,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-47B,575408.55,153265.29,115.684128,114.15708000000001,100-HR-3-H,1207.3245451759237,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-47D,575687.52,152937.65,110.73400000000001,107.682952,100-HR-3-H,1456.7728115501423,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-48B,575247.59,152909.76,118.666992,112.5588,100-HR-3-D,1252.9030324440405,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-48C,575245.39,152909.66,106.212,104.688,100-HR-3-D,1250.8516331412768,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-51A,574468.122,153122.092,,,100-HR-3-D,446.53113269059656,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-60,575682.05,152794.99,104.941608,101.89056,100-HR-3-H,1584.7998704454337,2008-01-01,Hex. Chromium and Fil. Chromium
699-97-61,574891.51,152914.15,103.252008,100.20096000000001,100-HR-3-D,914.2681871249339,2008-01-01,Hex. Chromium and Fil. Chromium
699-98-43,576863.24,153371.37,116.509688,111.9194,100-HR-3-H,483.948906491965,2008-01-01,Hex. Chromium and Fil. Chromium
699-98-46,575726.86,153365.63,118.377352,115.320208,100-HR-3-H,1049.2437748707869,2008-01-01,Hex. Chromium and Fil. Chromium
699-98-49A,574823.368,153310.153,,,100-HR-3-D,722.5823194414054,2008-01-01,Hex. Chromium and Fil. Chromium
699-98-50,574812.5,153319.89,108.337472,103.771568,100-HR-3-D,709.1633495567627,2008-01-01,Hex. Chromium and Fil. Chromium
699-98-51,574339.32,153302.71,117.23208,112.66008,100-HR-3-D,266.55492790926957,2008-01-01,Hex. Chromium and Fil. Chromium
699-99-41,577283.99,153590.74,116.39756,113.34956,100-HR-3-H,67.01429207746992,2008-01-01,Hex. Chromium and Fil. Chromium
699-99-42B,577010.23,153761.02,116.2956,113.229312,100-HR-3-H,78.62898132750567,2008-01-01,Hex. Chromium and Fil. Chromium
699-99-44,576458.77,153592.4,117.4534,114.4054,100-HR-3-H,513.6186432858187,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-1-D,572860.651,151852.065,,,100-HR-3-D,36.77271316567828,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-1-M,572861.512,151850.404,,,100-HR-3-D,38.538288430632576,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-1-S,572861.059,151850.983,,,100-HR-3-D,37.811551033181686,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-2-M,573105.776,152130.318,,,100-HR-3-D,13.201995970816622,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-2-S,573108.251,152129.777,,,100-HR-3-D,15.133071960083061,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-3-D,573233.231,152224.319,,,100-HR-3-D,15.750163887675178,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-3-M,573234.706,152224.974,,,100-HR-3-D,16.12382648197292,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-3-S,573233.717,152224.602,,,100-HR-3-D,15.819862642820294,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-4-D,572992.239,152039.564,,,100-HR-3-D,4.015086314004638,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-5-D,573934.803,152850.597,,,100-HR-3-D,9.426939492840711,2008-01-01,Hex. Chromium and Fil. Chromium
AT-D-5-M,573934.672,152848.206,,,100-HR-3-D,9.316983858578402,2008-01-01,Hex. Chromium and Fil. Chromium
AT-H-1-D,578068.733,152955.059,,,100-HR-3-H,25.976839113415252,2008-01-01,Hex. Chromium and Fil. Chromium
AT-H-1-M,578069.144,152954.335,,,100-HR-3-H,26.07272921642092,2008-01-01,Hex. Chromium and Fil. Chromium
AT-H-1-S,578070.238,152957.484,,,100-HR-3-H,23.33020672258955,2008-01-01,Hex. Chromium and Fil. Chromium
AT-H-2-D,578109.838,152896.44,,,100-HR-3-H,27.423319348554816,2008-01-01,Hex. Chromium and Fil. Chromium
AT-H-3-D,578142.216,152853.072,,,100-HR-3-H,26.90582260421152,2008-01-01,Hex. Chromium and Fil. Chromium
AT-H-3-S,578141.784,152848.945,,,100-HR-3-H,29.691681624094546,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-1-D,568327.31,146807.11,,,100-KR-4,8.60057129324496,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-1-M,568325.504,146806.936,,,100-KR-4,7.709274220760307,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-1-S,568324.617,146805.775,,,100-KR-4,8.153353646636926,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-2-D,568801.243,147157.944,,,100-KR-4,13.650928824799893,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-2-M,568803.992,147158.032,,,100-KR-4,15.563747996315895,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-2-S,568804.249,147153.321,,,100-KR-4,19.026864636550272,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-3-D,569178.215,147581.051,,,100-KR-4,10.101106804299226,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-3-M,569180.026,147581.403,,,100-KR-4,9.045594743517698,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-3-S,569177.923,147579.927,,,100-KR-4,9.528558068702136,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-4-D,570123.757,148477.489,,,100-KR-4,32.615559791252636,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-4-M,570123.114,148476.953,,,100-KR-4,32.53640210899638,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-4-S,570123.098,148476.95,,,100-KR-4,32.52715343153734,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-5-D,570358.927,148738.273,,,100-KR-4,15.97530996951784,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-5-M,570356.51,148737.414,,,100-KR-4,14.86392788305746,2008-01-01,Hex. Chromium and Fil. Chromium
AT-K-5-S,570357.99,148738.194,,,100-KR-4,15.36560336637522,2008-01-01,Hex. Chromium and Fil. Chromium
C5632,576389.25,154227.69,,,100-HR-3-H,11.77185259076147,2008-01-01,Hex. Chromium and Fil. Chromium
C5633,576390.6,154227.98,,,100-HR-3-H,12.670128462341262,2008-01-01,Hex. Chromium and Fil. Chromium
C5634,576391.43,154228.9,,,100-HR-3-H,13.874475163375653,2008-01-01,Hex. Chromium and Fil. Chromium
C5635,576478.81,154181.12,,,100-HR-3-H,13.507913720794676,2008-01-01,Hex. Chromium and Fil. Chromium
C5636,576481.4,154179.43,,,100-HR-3-H,13.256362244084317,2008-01-01,Hex. Chromium and Fil. Chromium
C5637,576483.67,154178.3,,,100-HR-3-H,13.344647417864355,2008-01-01,Hex. Chromium and Fil. Chromium
C5638,576634.08,154070.38,,,100-HR-3-H,9.858442897387706,2008-01-01,Hex. Chromium and Fil. Chromium
C5641,576871.56,153916.62,,,100-HR-3-H,26.985066214650704,2008-01-01,Hex. Chromium and Fil. Chromium
C5644,576960.87,153869.32,,,100-HR-3-H,16.35105204790935,2008-01-01,Hex. Chromium and Fil. Chromium
C5673,577157.45,153736.67,,,100-HR-3-H,16.618628000184344,2008-01-01,Hex. Chromium and Fil. Chromium
C5674,577157.45,153736.67,,,100-HR-3-H,16.618628000184344,2008-01-01,Hex. Chromium and Fil. Chromium
C5676,577276.26,153656.07,,,100-HR-3-H,17.135674135799395,2008-01-01,Hex. Chromium and Fil. Chromium
C5677,577277.33,153657.18,,,100-HR-3-H,15.61735590732952,2008-01-01,Hex. Chromium and Fil. Chromium
C5678,577278.65,153653.5,,,100-HR-3-H,17.93302777221817,2008-01-01,Hex. Chromium and Fil. Chromium
C5679,577409.7,153593.4,,,100-HR-3-H,5.3909383497168095,2008-01-01,Hex. Chromium and Fil. Chromium
C5680,577409.4,153593.79,,,100-HR-3-H,5.546941810939267,2008-01-01,Hex. Chromium and Fil. Chromium
C5681,577407.43,153594.58,,,100-HR-3-H,5.102213061724891,2008-01-01,Hex. Chromium and Fil. Chromium
C5682,577699.79,153338.71,,,100-HR-3-H,38.778815882954966,2008-01-01,Hex. Chromium and Fil. Chromium
C6236,568031.67,146606.75,,,100-KR-4,3.6170203573925517,2008-01-01,Hex. Chromium and Fil. Chromium
C6237,568031.5,146603.73,,,100-KR-4,5.995777472397582,2008-01-01,Hex. Chromium and Fil. Chromium
C6238,568033.65,146604.18,,,100-KR-4,6.857727940957984,2008-01-01,Hex. Chromium and Fil. Chromium
C6239,568592.53,146977.91,,,100-KR-4,20.40438040912523,2008-01-01,Hex. Chromium and Fil. Chromium
C6240,568591.59,146979.26,,,100-KR-4,18.75935907211756,2008-01-01,Hex. Chromium and Fil. Chromium
C6241,568591.99,146978.85,,,100-KR-4,19.324521511353996,2008-01-01,Hex. Chromium and Fil. Chromium
C6242,568695.11,147063.48,,,100-KR-4,8.974330548027487,2008-01-01,Hex. Chromium and Fil. Chromium
C6243,568695.29,147062.96,,,100-KR-4,9.503728580806836,2008-01-01,Hex. Chromium and Fil. Chromium
C6244,568694.13,147063.98,,,100-KR-4,8.003319843932783,2008-01-01,Hex. Chromium and Fil. Chromium
C6245,568922.44,147279.52,,,100-KR-4,16.07333427716052,2008-01-01,Hex. Chromium and Fil. Chromium
C6246,568920.87,147277.73,,,100-KR-4,16.191643757816355,2008-01-01,Hex. Chromium and Fil. Chromium
C6247,568921.68,147276.15,,,100-KR-4,17.87288841144801,2008-01-01,Hex. Chromium and Fil. Chromium
C6248,569313.26,147687.04,,,100-KR-4,13.113159255493137,2008-01-01,Hex. Chromium and Fil. Chromium
C6249,569309.54,147688.3,,,100-KR-4,9.564938691849449,2008-01-01,Hex. Chromium and Fil. Chromium
C6250,569314.98,147686.21,,,100-KR-4,14.92592291577777,2008-01-01,Hex. Chromium and Fil. Chromium
C6251,569467.17,147888.04,,,100-KR-4,18.554566151189963,2008-01-01,Hex. Chromium and Fil. Chromium
C6252,569475.54,147898.5,,,100-KR-4,19.97654042658088,2008-01-01,Hex. Chromium and Fil. Chromium
C6253,569464.26,147897.15,,,100-KR-4,27.03552034282261,2008-01-01,Hex. Chromium and Fil. Chromium
C6254,569713.15,148159.94,,,100-KR-4,35.346137470017034,2008-01-01,Hex. Chromium and Fil. Chromium
C6255,569709.36,148158.55,,,100-KR-4,37.05854711835708,2008-01-01,Hex. Chromium and Fil. Chromium
C6256,569711.5,148158.6,,,100-KR-4,35.5742095406256,2008-01-01,Hex. Chromium and Fil. Chromium
C6258,569851.35,148265.22,,,100-KR-4,11.346017158222201,2008-01-01,Hex. Chromium and Fil. Chromium
C6259,569850.48,148271.31,,,100-KR-4,16.251950049582796,2008-01-01,Hex. Chromium and Fil. Chromium
C6260,570214.85,148608.84,,,100-KR-4,4.8090647678612255,2008-01-01,Hex. Chromium and Fil. Chromium
C6261,570209.67,148618.5,,,100-KR-4,5.671015986009388,2008-01-01,Hex. Chromium and Fil. Chromium
C6266,572269.9,151241.63,,,100-HR-3-D,11.92358579135074,2008-01-01,Hex. Chromium and Fil. Chromium
C6267,572270.42,151242.23,,,100-HR-3-D,11.977874905606825,2008-01-01,Hex. Chromium and Fil. Chromium
C6268,572274.21,151246.19,,,100-HR-3-D,12.62211841389766,2008-01-01,Hex. Chromium and Fil. Chromium
C6269,572335.82,151323.2,,,100-HR-3-D,15.491187013643488,2008-01-01,Hex. Chromium and Fil. Chromium
C6270,572337.13,151324.52,,,100-HR-3-D,15.743207614814834,2008-01-01,Hex. Chromium and Fil. Chromium
C6271,572332.3,151317.57,,,100-HR-3-D,16.06747655595336,2008-01-01,Hex. Chromium and Fil. Chromium
C6272,572920.42,151926.86,,,100-HR-3-D,29.00315667425267,2008-01-01,Hex. Chromium and Fil. Chromium
C6275,573337.49,152284.93,,,100-HR-3-D,30.78137441011186,2008-01-01,Hex. Chromium and Fil. Chromium
C6278,573533.98,152428.19,,,100-HR-3-D,36.026411947112315,2008-01-01,Hex. Chromium and Fil. Chromium
C6281,574056.82,153353.31,,,100-HR-3-D,17.233543483944054,2008-01-01,Hex. Chromium and Fil. Chromium
C6282,574057.53,153353.6,,,100-HR-3-D,16.65425426731029,2008-01-01,Hex. Chromium and Fil. Chromium
C6284,576042.29,154363.63,,,100-HR-3-H,9.868703754058627,2008-01-01,Hex. Chromium and Fil. Chromium
C6285,576039.24,154364.31,,,100-HR-3-H,9.77090881922908,2008-01-01,Hex. Chromium and Fil. Chromium
C6286,576037.53,154364.5,,,100-HR-3-H,9.903953440358077,2008-01-01,Hex. Chromium and Fil. Chromium
C6287,576781.62,153965.55,,,100-HR-3-H,31.712592552119876,2008-01-01,Hex. Chromium and Fil. Chromium
C6288,576783.38,153964.05,,,100-HR-3-H,32.192627381196424,2008-01-01,Hex. Chromium and Fil. Chromium
C6290,577793.47,153266.01,,,100-HR-3-H,21.514174606247888,2008-01-01,Hex. Chromium and Fil. Chromium
C6291,577792.39,153267.0,,,100-HR-3-H,21.608066961967037,2008-01-01,Hex. Chromium and Fil. Chromium
C6293,578035.06,152996.7,,,100-HR-3-H,28.559289169091784,2008-01-01,Hex. Chromium and Fil. Chromium
C6296,578314.84,152574.8,,,100-HR-3-H,51.935288371719764,2008-01-01,Hex. Chromium and Fil. Chromium
C6297,578313.22,152575.13,,,100-HR-3-H,53.047734769864135,2008-01-01,Hex. Chromium and Fil. Chromium
C6299,578585.36,152323.62,,,100-HR-3-H,18.03619561061734,2008-01-01,Hex. Chromium and Fil. Chromium
C6300,578585.17,152324.65,,,100-HR-3-H,18.49114256034188,2008-01-01,Hex. Chromium and Fil. Chromium
C6301,578583.54,152323.27,,,100-HR-3-H,16.360770140881076,2008-01-01,Hex. Chromium and Fil. Chromium
C6334,572046.29,150949.98,,,100-HR-3-D,8.819380937362833,2008-01-01,Hex. Chromium and Fil. Chromium
C7641,568489.16,146934.31,,,100-KR-4,3.0288686675586716,2008-01-01,Hex. Chromium and Fil. Chromium
C7642,568490.69,146936.42,,,100-KR-4,3.88290290386032,2008-01-01,Hex. Chromium and Fil. Chromium
C7643,568494.19,146939.5,,,100-KR-4,4.404384704290504,2008-01-01,Hex. Chromium and Fil. Chromium
C7645,572077.01,151003.06,,,100-HR-3-D,1.4158598423827409,2008-01-01,Hex. Chromium and Fil. Chromium
C7646,572077.51,151003.82,,,100-HR-3-D,1.357898652763471,2008-01-01,Hex. Chromium and Fil. Chromium
C7647,572076.62,151002.47,,,100-HR-3-D,1.4593847356879301,2008-01-01,Hex. Chromium and Fil. Chromium
C7648,572077.26,151003.55,,,100-HR-3-D,1.3206893176514232,2008-01-01,Hex. Chromium and Fil. Chromium
C7649,578271.2,152659.93,,,100-HR-3-H,36.87822634855167,2008-01-01,Hex. Chromium and Fil. Chromium
C7650,578271.58,152659.02,,,100-HR-3-H,37.10897727185211,2008-01-01,Hex. Chromium and Fil. Chromium
D0218,568400.0,146845.0,,,100-KR-4,19.150717803245794,2008-01-01,Hex. Chromium and Fil. Chromium
D0219,568400.0,146845.0,,,100-KR-4,19.150717803245794,2008-01-01,Hex. Chromium and Fil. Chromium
DD-06-2,573964.576,153015.374,,,100-HR-3-D,3.63545016333105,2008-01-01,Hex. Chromium and Fil. Chromium
DD-06-3,573964.576,153015.374,,,100-HR-3-D,3.63545016333105,2008-01-01,Hex. Chromium and Fil. Chromium
DD-08-2,573940.057,152903.527,,,100-HR-3-D,9.518936008319185,2008-01-01,Hex. Chromium and Fil. Chromium
DD-08-3,573940.057,152903.527,,,100-HR-3-D,9.518936008319185,2008-01-01,Hex. Chromium and Fil. Chromium
DD-08-4,573940.057,152903.527,,,100-HR-3-D,9.518936008319185,2008-01-01,Hex. Chromium and Fil. Chromium
DD-10-3,573899.056,152788.072,,,100-HR-3-D,28.73826679489823,2008-01-01,Hex. Chromium and Fil. Chromium
DD-12-2,573818.681,152683.696,,,100-HR-3-D,5.513695938208307,2008-01-01,Hex. Chromium and Fil. Chromium
DD-12-4,573819.657,152683.584,,,100-HR-3-D,6.194623791161676,2008-01-01,Hex. Chromium and Fil. Chromium
DD-15-2,573700.609,152547.828,,,100-HR-3-D,41.945736331150854,2008-01-01,Hex. Chromium and Fil. Chromium
DD-15-3,573700.597,152547.317,,,100-HR-3-D,42.34477554010696,2008-01-01,Hex. Chromium and Fil. Chromium
DD-15-4,573701.271,152548.199,,,100-HR-3-D,42.05219385910496,2008-01-01,Hex. Chromium and Fil. Chromium
DD-16-3,573650.431,152516.128,,,100-HR-3-D,36.72239444344567,2008-01-01,Hex. Chromium and Fil. Chromium
DD-16-4,573651.165,152516.993,,,100-HR-3-D,36.47971572264735,2008-01-01,Hex. Chromium and Fil. Chromium
DD-17-2,573597.984,152482.772,,,100-HR-3-D,31.43982207823966,2008-01-01,Hex. Chromium and Fil. Chromium
DD-17-3,573597.162,152483.304,,,100-HR-3-D,30.518325274780047,2008-01-01,Hex. Chromium and Fil. Chromium
DD-39-1,572606.547,151625.856,,,100-HR-3-D,6.88166994781099,2008-01-01,Hex. Chromium and Fil. Chromium
DD-39-2,572606.894,151626.189,,,100-HR-3-D,6.905970406433268,2008-01-01,Hex. Chromium and Fil. Chromium
DD-41-1,572532.894,151530.892,,,100-HR-3-D,18.37200451402535,2008-01-01,Hex. Chromium and Fil. Chromium
DD-41-2,572532.209,151530.033,,,100-HR-3-D,18.46227711665594,2008-01-01,Hex. Chromium and Fil. Chromium
DD-41-3,572532.688,151530.738,,,100-HR-3-D,18.327625074357652,2008-01-01,Hex. Chromium and Fil. Chromium
DD-42-2,572485.319,151492.503,,,100-HR-3-D,10.058339606665928,2008-01-01,Hex. Chromium and Fil. Chromium
DD-42-3,572485.766,151492.564,,,100-HR-3-D,10.341921991969496,2008-01-01,Hex. Chromium and Fil. Chromium
DD-42-4,572486.189,151492.48,,,100-HR-3-D,10.707445724298326,2008-01-01,Hex. Chromium and Fil. Chromium
DD-43-2,572450.504,151443.236,,,100-HR-3-D,18.491631022650733,2008-01-01,Hex. Chromium and Fil. Chromium
DD-43-3,572450.906,151443.222,,,100-HR-3-D,18.79387495853714,2008-01-01,Hex. Chromium and Fil. Chromium
DD-44-3,572412.676,151394.279,,,100-HR-3-D,24.51899985195894,2008-01-01,Hex. Chromium and Fil. Chromium
DD-44-4,572411.362,151396.947,,,100-HR-3-D,21.733248270084143,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-1,572213.696,151161.553,,,100-HR-3-D,15.2177963742173,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-2,572213.968,151162.781,,,100-HR-3-D,14.696123038682293,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-3,572210.802,151163.304,,,100-HR-3-D,11.852729137195482,2008-01-01,Hex. Chromium and Fil. Chromium
DD-49-4,572211.15,151163.981,,,100-HR-3-D,11.723308538072278,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-1,572172.189,151121.164,,,100-HR-3-D,6.369205106102665,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-2,572172.633,151121.569,,,100-HR-3-D,6.4801295541912385,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-3,572172.166,151120.007,,,100-HR-3-D,7.047032675128551,2008-01-01,Hex. Chromium and Fil. Chromium
DD-50-4,572173.03,151121.18,,,100-HR-3-D,7.031285951995481,2008-01-01,Hex. Chromium and Fil. Chromium
DK-04-2,570452.0,148876.0,,,100-KR-4,14.914808058203738,2008-01-01,Hex. Chromium and Fil. Chromium
DK-04-3,570453.0,148877.0,,,100-KR-4,14.908874347229236,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-1-3.3,572716.336,151730.81,,,100-HR-3-D,14.848203053779839,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-1-6.0,572716.336,151730.81,,,100-HR-3-D,14.848203053779839,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-2-6.0,572636.662,151687.803,,,100-HR-3-D,13.666569108133103,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-3-3.3,572583.206,151603.027,,,100-HR-3-D,5.541708992892478,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-3-4.6,572583.206,151603.027,,,100-HR-3-D,5.541708992892478,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-4-3.0,572529.706,151540.006,,,100-HR-3-D,9.802620514870942,2008-01-01,Hex. Chromium and Fil. Chromium
Redox-4-6.0,572529.706,151540.006,,,100-HR-3-D,9.802620514870942,2008-01-01,Hex. Chromium and Fil. Chromium
